Date,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical
Aug12_2021,36175521,59241,1108666,1554,32148353,985693,24740
Aug13_2021,36226413,50892,1110144,1478,32192428,989783,24660
Aug14_2021,36272076,45663,1111479,1335,32233575,991528,24589
Aug15_2021,36296524,24448,1112235,756,32275468,972402,24550
Aug16_2021,36321317,24793,1112965,730,32330878,940596,24444
Aug17_2021,36373722,52420,1114586,1621,32404476,917782,24422
Aug18_2021,36433590,58406,1116173,1535,32468440,909341,24329
Aug19_2021,36489111,54173,1117803,1515,32516464,913894,24263
Aug20_2021,36539080,49828,1119215,1411,32554284,923271,24142
Aug21_2021,36580666,41586,1120202,987,32588568,928479,24055
Aug22_2021,36604237,23571,1120931,729,32621645,917387,23983
Aug23_2021,36632494,24758,1121890,859,32667094,898866,23888
Aug24_2021,36678365,45835,1123155,1262,32729969,879494,23764
Aug25_2021,36723143,44778,1124494,1339,32786435,865194,23639
Aug26_2021,36767911,44768,1125808,1314,32829872,864126,23428
Aug27_2021,36807473,39562,1126977,1169,32863330,867996,23352
Aug28_2021,36842693,34860,1127990,972,32892906,871545,23210
Aug29_2021,36862549,19676,1128501,511,32922798,860998,23155
Aug30_2021,36884399,20972,1129303,760,32962850,840918,23066
Aug31_2021,36921597,37198,1130574,1271,33014816,824496,15401
Sep01_2021,36959928,37789,1131698,1109,33064189,811360,15217
Sep02_2021,36997452,37524,1132918,1220,33100891,809889,15069
Sep03_2021,37032591,35139,1134070,1152,33130965,812884,14971
Sep04_2021,37062687,30096,1134928,858,33160105,811969,14871
Sep05_2021,37083515,19207,1135460,477,33194924,796585,14837
Sep06_2021,37100638,17058,1136002,541,33239198,768453,14713
Sep07_2021,37123532,22793,1136666,658,33286220,742763,14706
Sep08_2021,37147530,23624,1137290,492,33327814,723485,14653
Sep09_2021,37188637,40294,1138364,1046,33518866,571535,14660
Sep10_2021,37213429,24646,1139460,1081,33542598,570738,14506
Sep11_2021,37235587,21940,1140469,949,33565749,567770,14427
Sep12_2021,37252005,16418,1140976,507,33594858,553849,14354
Sep13_2021,37265479,13474,1141599,623,33629310,532011,14062
Sep14_2021,37287247,21751,1142637,1037,33668082,513074,14069
Sep15_2021,37310296,23049,1143697,1060,33704542,497605,13986
Sep16_2021,37353626,43098,1144669,904,33748056,495412,13796
Sep17_2021,37395704,42078,1145490,821,33762763,520866,13747
Sep18_2021,37529999,29295,1146512,1022,33870413,545631,13650
Sep19_2021,37545479,14366,1147029,421,33877333,553115,13633
Sep20_2021,37560550,14846,1147487,456,33885126,559321,13587
Sep21_2021,37566742,19347,1148142,655,33861416,587813,13601
Sep22_2021,37610945,44203,1149218,1076,33912679,578729,13474
Sep23_2021,37643592,32373,1150111,891,33943863,578299,13340
Sep24_2021,37671880,27450,1151025,860,33958350,590313,13358
Sep25_2021,37694036,22156,1151717,692,33972703,596583,13328
Sep26_2021,37708024,13988,1152111,394,33985016,597155,13294
Sep27_2021,37729047,20073,1152600,406,34012306,590101,13244
Sep28_2021,37752535,23488,1153608,1008,34041749,582288,13228
Sep29_2021,37778663,25545,1154481,858,34068922,579322,13201
Sep30_2021,37813666,35003,1155288,807,34095760,585692,13157
Oct01_2021,37840002,26336,1155941,653,34109458,596743,13076
Oct02_2021,37859276,19274,1156496,555,34119317,605603,13060
Oct03_2021,37875970,14449,1156907,348,34131496,608113,13008
Oct04_2021,37892167,15862,1157237,316,34157176,597940,12800
Oct05_2021,37918886,26476,1158054,809,34189521,590682,12804
Oct06_2021,37944914,25665,1158781,713,34260479,544030,12730
Oct07_2021,37968679,22843,1159413,607,34266420,560321,12695
Oct08_2021,37993703,25024,1160182,769,34382596,467515,12707
Oct09_2021,38016355,22490,1160699,510,34393194,478514,12668
Oct10_2021,38030240,13885,1160983,284,34406575,478090,12654
Oct11_2021,38042280,11695,1161336,341,34428000,467971,12655
Oct12_2021,38055531,13224,1161669,333,34459340,448894,12633
Oct13_2021,38070560,15029,1162004,335,34484019,438037,12644
Oct14_2021,38093685,22018,1162767,710,34507716,435609,12628
Oct15_2021,38117094,23409,1163418,651,34528660,436457,12528
Oct16_2021,38135475,18381,1163987,569,34545087,437052,12580
Oct17_2021,38147490,12015,1164241,237,34560986,432097,12569
Oct18_2021,38161009,13519,1164616,337,34585356,420523,12571
Oct19_2021,38181375,19661,1165173,527,34616057,408902,12488
Oct20_2021,38204126,22751,1165679,506,34646339,399848,12479
Oct21_2021,38226898,22772,1166222,543,34665406,403010,12478
Oct22_2021,38251778,23103,1166841,574,34682070,408738,12456
Oct23_2021,38271019,19241,1167290,449,34698913,409734,12429
Oct24_2021,38284868,12330,1167510,205,34716179,405372,12438
Oct25_2021,38297082,12188,1167846,336,34737666,395394,12384
Oct26_2021,38317727,20645,1168370,524,34765678,386745,12383
Oct27_2021,38343228,25301,1168925,550,34792763,383651,12393
Oct28_2021,38367384,24156,1169474,549,34813052,386001,12349
Oct29_2021,38387664,20280,1169957,483,34827441,390587,12328
Oct30_2021,38405883,18219,1170322,365,34839960,394910,12355
Oct31_2021,38419616,13733,1170504,182,34850704,396858,12353
Nov01_2021,38429637,9946,1170750,244,34863671,393303,12350
Nov02_2021,38442557,12920,1171022,272,34856992,412172,12380
Nov03_2021,38464029,21472,1171321,299,34883118,406606,12404
Nov04_2021,38488395,21951,1171874,528,34900847,411600,12414
Nov05_2021,38510791,22396,1172415,541,34914160,419103,12415
Nov06_2021,38532849,21357,1172862,442,34927708,426132,12441
Nov07_2021,38546742,13893,1173058,196,34941093,425519,12443
Nov08_2021,38560206,13363,1173328,269,34959959,419498,12466
Nov09_2021,38579820,19440,1173674,346,34984822,412935,12501
Nov10_2021,38603930,24110,1174053,379,35007082,413198,12516
Nov11_2021,38629269,25339,1174431,378,35026007,418019,12530
Nov12_2021,38654526,25016,1175227,740,35039616,427742,12529
Nov13_2021,38677096,22570,1175665,438,35053315,435173,12519
Nov14_2021,38689930,12834,1175855,190,35065068,435099,12504
Nov15_2021,38703255,11093,1176141,187,35083045,429368,12488
Nov16_2021,38717011,13756,1176401,260,35105520,418953,12515
Nov17_2021,38738638,21627,1176922,521,35129434,414821,12503
Nov18_2021,38760358,21720,1177366,444,35148096,416046,12497
Nov19_2021,38784565,23521,1177768,394,35163185,423259,12488
Nov20_2021,38805570,18950,1178131,330,35173057,432336,12528
Nov21_2021,38819876,14217,1178359,227,35184214,433825,12507
Nov22_2021,38830277,9895,1178616,253,35200195,427243,12516
Nov23_2021,38858799,28443,1179174,555,35225269,428631,12531
Nov24_2021,38873955,15156,1179520,346,35249223,417961,12556
Nov25_2021,38897990,24028,1179974,454,35266614,422569,12611
Nov26_2021,38919965,21725,1180505,439,35281853,428774,12599
Nov27_2021,38941468,20069,1180956,412,35295327,433428,12633
Nov28_2021,38953853,12385,1181190,234,35307976,431641,12643
Nov29_2021,38968339,12303,1181550,269,35326078,426806,12670
Nov30_2021,38987221,18627,1182048,467,35350629,419290,12690
Dec01_2021,39007003,19133,1182431,372,35375542,413772,12699
Dec02_2021,39032485,23991,1182888,424,35394847,416528,12717
Dec03_2021,39053513,21028,1183281,393,35408010,422438,12732
Dec04_2021,39072413,18900,1183564,283,35418118,429362,12737
Dec05_2021,39085115,12702,1183754,190,35430091,429151,12741
Dec06_2021,39100829,13235,1184273,285,35446580,426168,12763
Dec07_2021,39120702,19766,1184705,428,35470415,420316,12806
Dec08_2021,39140755,19383,1185081,370,35490197,418437,12791
Dec09_2021,39160046,19291,1185464,383,35506422,419933,12798
Dec10_2021,39179372,18587,1185953,485,35514245,429714,12803
Dec11_2021,39191308,11936,1186176,223,35530028,425644,12780
Dec12_2021,39202652,8980,1186435,198,35538747,428010,12773
Dec13_2021,39217784,11519,1186813,255,35547572,429846,12760
Dec14_2021,39233236,15452,1187115,302,35556500,434644,12770
Dec15_2021,39251822,17867,1187566,442,35583939,423770,12763
Dec16_2021,39269784,17381,1187974,397,35592431,431192,12778
Dec17_2021,39286467,16683,1188250,276,35601293,438737,12763
Dec18_2021,39303842,15672,1188582,288,35609677,443915,12786
Dec19_2021,39315268,11426,1188833,251,35618676,444581,12785
Dec20_2021,39329500,12979,1189124,247,35628001,448382,12767
Dec21_2021,39350543,20855,1189398,257,35637702,457983,12740
Dec22_2021,39373146,22603,1189678,280,35645768,470495,12727
Dec23_2021,39399239,26093,1189975,297,35656107,483949,12708
Dec24_2021,39430747,29604,1190355,363,35667589,502289,12673
Dec25_2021,39455474,24727,1190521,166,35679428,509123,12644
Dec26_2021,39474519,19045,1190674,153,35691171,515816,12648
Dec27_2021,39512380,35642,1190910,228,35704337,538238,12715
Dec28_2021,39567358,54359,1191187,276,35717995,577203,12753
Dec29_2021,39637393,70035,1191457,270,35884116,476827,12834
Dec30_2021,39730017,89784,1191840,364,35900859,547634,12848
Dec31_2021,39818770,88753,1192095,255,35920587,611864,12834
Jan01_2022,39858903,40133,1192213,118,35940604,631862,12831
Jan02_2022,39912105,45474,1192436,192,35966838,654312,12912
Jan03_2022,39994016,79005,1192700,262,35995159,704218,12954
Jan04_2022,40126494,132478,1193061,361,36023677,802684,13038
Jan05_2022,40294895,168401,1193391,330,36053946,931835,13195
Jan06_2022,40513393,214426,1193783,379,36103519,1089224,13367
Jan07_2022,40744470,231077,1194158,375,36162854,1247805,13510
Jan08_2022,40968208,223737,1194453,295,36287055,1330949,13648
Jan09_2022,41121513,149017,1194646,186,36360702,1410414,13707
Jan10_2022,41326464,187823,1195007,313,36432399,1513781,13809
Jan11_2022,41610602,279192,1195366,352,36501280,1704451,13957
Jan12_2022,41932757,317282,1196169,405,36133102,1821842,14087
Jan13_2022,42276847,333744,1196836,627,36267336,1982661,14321
Jan14_2022,42650247,373400,1197433,597,36467587,2106919,14200
Jan15_2022,42921115,270868,1198059,549,36614028,2181049,13917
Jan16_2022,43098918,166713,1198461,389,36767009,2194392,13983
Jan17_2022,43412730,259193,1199214,657,36932596,2261727,13595
Jan18_2022,43774017,356839,1200036,817,37140637,2373405,13857
Jan19_2022,44234459,460442,1201004,968,37367588,2551091,13895
Jan20_2022,44668794,434335,1201951,947,37552169,2743133,14097
Jan21_2022,45132056,434724,1203026,1028,37739263,2923780,14151
Jan22_2022,45559524,427468,1203978,952,37919164,3115846,14250
Jan23_2022,45828998,269474,1204696,718,38080020,3171992,14282
Jan24_2022,46106509,260793,1205713,975,38263229,3218573,14405
Jan25_2022,46515088,408579,1207031,1318,38492969,3351781,14487
Jan26_2022,46948707,423103,1208606,1542,38737732,3479160,14620
Jan27_2022,47374209,423747,1210251,1645,38964711,3626165,14741
Jan28_2022,47832844,440207,1211999,1668,39199783,3792575,14867
Jan29_2022,48153114,319895,1213279,1276,39353217,3958131,14848
Jan30_2022,48408787,218262,1214468,954,39512531,3990016,14902
Jan31_2022,48656965,223645,1215996,1456,39687730,4021941,14924
Feb01_2022,48962087,302737,1217563,1567,39977645,4013105,14952
Feb02_2022,49294537,324320,1219488,1886,40197545,4092759,14877
Feb03_2022,49716414,420345,1221395,1907,40456979,4230939,14888
Feb04_2022,50070497,352844,1223379,1984,40608797,4408863,14899
Feb05_2022,50333401,260879,1224967,1588,40772676,4488537,14866
Feb06_2022,50510523,147550,1226132,1007,40921611,4474518,14851
Feb07_2022,50671938,155888,1227370,1229,41135227,4409061,14830
Feb08_2022,50937586,264445,1229355,1985,41469344,4327154,14770
Feb09_2022,51221045,281008,1231439,2075,41738195,4326811,14743
Feb10_2022,51485219,250418,1233178,1624,41965291,4349944,14667
Feb11_2022,51756736,254748,1235254,1875,42164595,4393253,14489
Feb12_2022,51967720,210984,1236799,1545,42232268,4524315,14470
Feb13_2022,52097142,125967,1237804,1005,42515206,4360128,14420
Feb14_2022,52224783,109971,1239118,1132,42761515,4222658,14421
Feb15_2022,52420218,187059,1240790,1578,43095512,4070378,14276
Feb16_2022,52641416,220007,1242473,1683,43400431,3975621,14261
Feb17_2022,52855375,203445,1244430,1890,43643786,3927249,14228
Feb18_2022,53052332,195168,1246176,1746,43814476,3945129,14007
Feb19_2022,53220225,167648,1247654,1449,43991753,3925219,13993
Feb20_2022,53308838,88613,1248632,978,44140051,3859705,13954
Feb21_2022,53408877,87259,1249680,993,44385967,3700160,13911
Feb22_2022,53558796,148168,1251032,1340,44692345,3538889,13801
Feb23_2022,53741555,182759,1252443,1411,45000422,3409267,13767
Feb24_2022,53898040,149751,1254112,1632,45173807,3381536,13692
Feb25_2022,54041911,141028,1255343,1231,45316106,3379423,13562
Feb26_2022,54159163,117252,1256618,1275,45456100,3351822,13459
Feb27_2022,54222001,60869,1257291,673,45608957,3257381,13359
Feb28_2022,54270386,46914,1257957,666,45811997,3101198,13339
Mar01_2022,54318479,46750,1258564,607,46027384,2931908,13322
Mar02_2022,54391345,65916,1259291,701,46231891,2792259,13243
Mar03_2022,54498310,105099,1260442,1150,46416919,2708306,13193
Mar04_2022,54606125,106315,1261535,1093,46570176,2659839,13100
Mar05_2022,54695119,88994,1262482,947,46697084,2620978,13037
Mar06_2022,54739009,43889,1263076,594,46826113,2532312,12971
Mar07_2022,54788888,44520,1263651,530,46999352,2402621,12901
Mar08_2022,54887115,98227,1264422,771,47213471,2285154,12862
Mar09_2022,54965581,76281,1265271,842,47381640,2191408,12771
Mar10_2022,55051080,85498,1266237,966,47504489,2152083,12625
Mar11_2022,55138045,86119,1266986,749,47548986,2190247,12490
Mar12_2022,55207464,69399,1267668,682,47716085,2090905,12413
Mar13_2022,55245175,37711,1268067,399,47837711,2005885,12372
Mar14_2022,55284222,33421,1268552,454,47984567,1891683,12394
Mar15_2022,55352374,67839,1269023,470,48161333,1781680,12367
Mar16_2022,55420430,68056,1269479,456,48294503,1716110,12309
Mar17_2022,55496938,75543,1270283,762,48392164,1692313,12196
Mar18_2022,55579183,82245,1270945,662,48472250,1693162,12125
Mar19_2022,55642527,59632,1271541,551,48538609,1684840,12084
Mar20_2022,55669938,27411,1271817,276,48586124,1663907,12040
Mar21_2022,55696009,25294,1272219,402,48657123,1617637,12016
Mar22_2022,55750729,54720,1284110,542,48769579,1547421,11950
Mar23_2022,55812716,60563,1284523,413,48866747,1511827,11942
Mar24_2022,55867149,52050,1285117,554,48937378,1492866,11885
Mar25_2022,55917684,50535,1285624,457,48999832,1477940,11776
Mar26_2022,55959414,41068,1286013,389,49071587,1447054,11751
Mar27_2022,55979476,20062,1286260,247,49142771,1395170,11686
Mar28_2022,55998339,18360,1286490,230,49241935,1314443,11651
Mar29_2022,56039134,38843,1287240,342,49341505,1253013,11638
Mar30_2022,56085332,45056,1287609,347,49427709,1210933,11601
Mar31_2022,56128651,43319,1288067,458,49488941,1192148,11534
Apr01_2022,56166114,37463,1288482,348,49539107,1178583,11412
Apr02_2022,56194252,28138,1288728,246,49588640,1156503,11377
Apr03_2022,56204827,10575,1288917,189,49642087,1113000,11374
Apr04_2022,56226678,19420,1289166,221,49718047,1056107,11340
Apr05_2022,56259935,33257,1289432,266,49800130,1006722,11330
Apr06_2022,56294934,34761,1289718,286,49868901,972200,11303
Apr07_2022,56332185,35825,1290122,392,49919346,956832,11234
Apr08_2022,56369671,37486,1290384,262,49965733,947136,11206
Apr09_2022,56397062,27391,1290561,177,50007097,932565,11183
Apr10_2022,56409286,12224,1290669,108,50050046,901452,11155
