Date,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical
Aug14_2021,53211417,111882,1149483,1122,48082921,3979013,9535
Aug15_2021,53307583,96464,1150527,1043,48160754,3996302,9540
Aug16_2021,53421405,95071,1151766,1149,48368624,3901015,9680
Aug17_2021,53553240,129006,1153237,1466,48511501,3888502,9811
Aug18_2021,53697314,143015,1154720,1478,48645092,3897502,9929
Aug19_2021,53839875,141476,1156144,1420,48783555,3900176,9988
Aug20_2021,53981426,140814,1157506,1358,48910567,3913353,10036
Aug21_2021,54098677,117530,1158729,1221,49013848,3926100,10112
Aug22_2021,54199660,101258,1159763,1034,49096155,3943742,10197
Aug23_2021,54320086,102158,1161198,1286,49299031,3859857,10639
Aug24_2021,54449447,126408,1162846,1641,49458784,3827817,10802
Aug25_2021,54599931,144663,1164456,1584,49610140,3825335,10935
Aug26_2021,54741619,140507,1166035,1567,49766164,3809420,10990
Aug27_2021,54882285,139972,1167737,1486,49910568,3803980,11257
Aug28_2021,54997154,114869,1169035,1298,50022535,3805584,11247
Aug29_2021,55097331,100439,1170200,1165,50117445,3809686,11375
Aug30_2021,55203639,94733,1171645,1342,50317098,3714896,11574
Aug31_2021,55332630,125164,1173274,1597,50469710,3689646,11562
Sep01_2021,55471936,138639,1175010,1647,50609064,3687862,11596
Sep02_2021,55612729,140793,1176643,1633,50741231,3694855,11636
Sep03_2021,55750821,136702,1178225,1581,50866858,3705738,11850
Sep04_2021,55865896,116314,1179652,1356,50969801,3716443,11930
Sep05_2021,55968327,102929,1180837,1185,51044780,3742710,11905
Sep06_2021,56081880,104510,1182328,1363,51206880,3692672,11869
Sep07_2021,56210801,125669,1184184,1851,51346767,3679850,11920
Sep08_2021,56352784,140789,1185948,1712,51476601,3690235,11985
Sep09_2021,56486412,134166,1187586,1637,51599833,3698993,12027
Sep10_2021,56618704,131701,1189213,1627,51717864,3711627,11951
Sep11_2021,56725949,107937,1190619,1406,51812638,3722692,11952
Sep12_2021,56819939,94552,1191801,1182,51886443,3741695,11921
Sep13_2021,56925861,98447,1193417,1483,52040724,3691720,12024
Sep14_2021,57044565,114759,1195324,1842,52188037,3661204,12023
Sep15_2021,57172822,127897,1197250,1831,52318430,3657142,11815
Sep16_2021,57299831,125198,1199032,1722,52441936,3658863,11893
Sep17_2021,57427609,127137,1200787,1715,52560779,3666043,11779
Sep18_2021,57539468,112954,1202308,1521,52662737,3674423,11842
Sep19_2021,57634320,94854,1203566,1258,52732159,3698595,11927
Sep20_2021,57743612,102365,1205203,1506,52878056,3660353,11902
Sep21_2021,57864538,118760,1207316,2030,53005576,3651646,11829
Sep22_2021,57995787,130826,1209188,1832,53133708,3652891,11994
Sep23_2021,58128315,132726,1211134,1923,53256014,3661167,12016
Sep24_2021,58256492,128494,1213029,1886,53369640,3673823,11888
Sep25_2021,58372402,114668,1214583,1554,53470310,3687509,11967
Sep26_2021,58474421,102019,1215918,1335,53550777,3707726,12138
Sep27_2021,58590270,109326,1217732,1679,53690457,3682081,11989
Sep28_2021,58720340,131179,1219786,2048,53826396,3674158,11979
Sep29_2021,58864979,145135,1221930,2126,53955222,3687827,11948
Sep30_2021,59012622,147352,1223904,1954,54086120,3702598,11922
Oct01_2021,59151831,140807,1225785,1879,54199940,3726106,11955
Oct02_2021,59275524,124196,1227547,1762,54311522,3736455,11626
Oct03_2021,59384588,109062,1229076,1529,54399794,3755718,11645
Oct04_2021,59502871,113350,1230992,1821,54538512,3733367,11606
Oct05_2021,59642968,138621,1233429,2423,54657894,3751645,11684
Oct06_2021,59799704,157856,1235871,2392,54807944,3755889,11669
Oct07_2021,59972436,172718,1238462,2565,54933812,3800162,11686
Oct08_2021,60127275,155262,1240803,2308,55056896,3829576,11629
Oct09_2021,60276930,145190,1242829,1999,55171511,3862590,11659
Oct10_2021,60399030,123081,1244529,1677,55265198,3889303,11642
Oct11_2021,60537200,131016,1246650,2021,55393774,3896776,11571
Oct12_2021,60692392,153578,1249330,2640,55519930,3923132,11654
Oct13_2021,60865049,175677,1252051,2707,55663042,3949956,11758
Oct14_2021,61049826,183257,1254644,2581,55795180,4000002,11835
Oct15_2021,61229148,179375,1257073,2389,55923440,4048635,11909
Oct16_2021,61395782,167236,1259289,2214,56052224,4084269,11982
Oct17_2021,61544160,148824,1261214,1924,56156211,4126735,11970
Oct18_2021,61709312,158518,1263569,2249,56291840,4153903,12138
Oct19_2021,61900822,190068,1266706,3094,56434622,4199494,12058
Oct20_2021,62119413,218378,1269664,2925,56575061,4274688,12181
Oct21_2021,62347346,227653,1272547,2868,56711052,4363747,12337
Oct22_2021,62568248,220646,1275479,2923,56839972,4452797,12472
Oct23_2021,62776670,208281,1278168,2664,56972755,4525747,12527
Oct24_2021,62952016,176569,1280447,2271,57077643,4593926,12566
Oct25_2021,63134183,171495,1283123,2543,57206150,4644910,12726
Oct26_2021,63357150,222848,1286570,3426,57345290,4725290,12760
Oct27_2021,63602985,246399,1290245,3658,57493482,4819258,12843
Oct28_2021,63851851,248852,1293544,3299,57636045,4922262,13065
Oct29_2021,64102278,249740,1296934,3376,57781808,5023536,13181
Oct30_2021,64333354,231786,1299975,2941,57932655,5100724,13207
Oct31_2021,64521708,188696,1302461,2450,58049044,5170203,13289
Nov01_2021,64716549,191816,1305334,2766,58185879,5225336,14122
Nov02_2021,64921098,200501,1309101,3721,58343355,5268642,14499
Nov03_2021,65200722,261638,1313019,3865,58538356,5349347,14796
Nov04_2021,65489409,288530,1316940,3847,58708967,5463502,15245
Nov05_2021,65775220,285663,1320733,3754,58872848,5581639,15429
Nov06_2021,66031419,256191,1324170,3434,59047299,5659950,15571
Nov07_2021,66233812,202849,1326708,2527,59197021,5710083,15542
Nov08_2021,66462722,214008,1330199,3266,59361009,5771514,16092
Nov09_2021,66732014,258647,1334435,4156,59548467,5849112,16368
Nov10_2021,67049553,313201,1338823,4328,59749247,5961483,16464
Nov11_2021,67380744,329899,1342823,3952,59931072,6106849,16643
Nov12_2021,67683833,303662,1346560,3702,60119997,6217276,16682
Nov13_2021,67961656,278420,1350115,3489,60336948,6274593,17074
Nov14_2021,68185996,224682,1352775,2629,60512807,6320414,17120
Nov15_2021,68462732,252652,1356340,3457,60712531,6393861,17345
Nov16_2021,68763672,297297,1360755,4315,60926847,6476070,17567
Nov17_2021,69127494,362881,1365358,4534,61148423,6613713,17754
Nov18_2021,69507688,378862,1369636,4181,61370319,6767733,17870
Nov19_2021,69867117,358071,1373866,4135,61607842,6885409,17930
Nov20_2021,70200933,334891,1377357,3491,61839030,6984546,17923
Nov21_2021,70476298,266646,1379995,2530,62703260,6393043,17992
Nov22_2021,70787888,290563,1383632,3492,62873378,6530878,19061
Nov23_2021,71131008,337080,1388101,4393,63130725,6612182,19763
Nov24_2021,71540324,403641,1392591,4345,63380564,6767169,20005
Nov25_2021,71962420,416361,1396844,4146,63628405,6937171,20354
Nov26_2021,72373880,411393,1400946,4094,63892749,7080185,20707
Nov27_2021,72712303,338143,1404458,3483,64149346,7158499,20808
Nov28_2021,72976420,265270,1407052,2569,64350294,7219074,20853
Nov29_2021,73317061,291355,1410807,3587,64609649,7296605,21047
Nov30_2021,73682842,356159,1415268,4425,64895038,7372536,21533
Dec01_2021,74100066,410162,1419706,4356,65159968,7520392,22015
Dec02_2021,74529943,423387,1423932,4179,65397128,7708883,22111
Dec03_2021,74958485,421196,1428246,4242,65287155,7744251,22289
Dec04_2021,75301399,344749,1431696,3419,66004362,7865341,22222
Dec05_2021,75575802,274335,1434079,2365,66213843,7927880,22136
Dec06_2021,75882761,268509,1437594,3376,66511508,7933659,22299
Dec07_2021,76288034,358261,1442248,4302,66828665,8017121,22677
Dec08_2021,76689792,392308,1446753,4462,67127213,8115826,22775
Dec09_2021,77057072,346439,1450634,3817,67423999,8182439,23037
Dec10_2021,77449911,335736,1455215,4070,67732095,8262601,22974
Dec11_2021,77828018,324549,1458799,3398,68065904,8303315,22822
Dec12_2021,78088036,260803,1461099,2272,68300537,8326400,22966
Dec13_2021,78413344,262630,1464427,3086,68625497,8323420,22936
Dec14_2021,78785488,360785,1469020,4286,68967408,8349060,23328
Dec15_2021,79217108,422493,1473404,4252,69297820,8445884,23225
Dec16_2021,79650296,424150,1477516,4049,69627184,8545596,23180
Dec17_2021,80075771,418252,1481434,3848,70006346,8587991,23063
Dec18_2021,80420368,344580,1484628,3088,70316246,8619494,23042
Dec19_2021,80704451,284964,1486858,2204,70557120,8660473,22835
Dec20_2021,81071227,291260,1490059,3041,70931384,8649784,22926
Dec21_2021,81501251,416446,1494109,3898,71321408,8685734,22872
Dec22_2021,81994035,483255,1498113,3850,71660652,8835270,22780
Dec23_2021,82530144,519717,1501990,3647,72047910,8980244,22817
Dec24_2021,82969841,437856,1505135,3138,72356628,9108078,22735
Dec25_2021,83267028,297136,1507514,2366,72618048,9141466,22616
Dec26_2021,83419303,152276,1509321,1799,72806037,9103945,22594
Dec27_2021,84194767,351114,1512437,2866,73234030,9448300,22627
Dec28_2021,84894438,675882,1515970,3452,73709517,9668951,22746
Dec29_2021,85821081,871808,1519878,3832,74073090,10228113,22602
Dec30_2021,86798008,970803,1523633,3717,74429275,10845100,22607
Dec31_2021,87637785,839715,1527427,3210,74777371,11332987,22441
Jan01_2022,88377724,739926,1529803,2374,75077708,11770213,22316
Jan02_2022,88744729,368994,1531463,1632,75305484,11907782,22348
Jan03_2022,89778060,607546,1534143,2398,75697537,12546380,22350
Jan04_2022,90871898,1092020,1537474,3271,76080858,13253566,22464
Jan05_2022,92141299,1236584,1541390,3749,76441582,14158327,22559
Jan06_2022,93254735,1068402,1544614,3191,76815744,14894377,22497
Jan07_2022,94477089,1095782,1547364,2655,77199741,15729984,22440
Jan08_2022,95422364,951082,1549748,2383,77526416,16346200,22441
Jan09_2022,96251433,829063,1551383,1621,77799410,16900640,22417
Jan10_2022,97284163,739751,1554006,2358,78290621,17439536,21015
Jan11_2022,98576028,1218362,1557895,3802,78825865,18192268,21176
Jan12_2022,99912708,1296500,1561733,3750,79390432,18960543,21014
Jan13_2022,101194398,1238789,1565112,3328,79937053,19692233,21534
Jan14_2022,102456989,1223436,1568277,3129,80515904,20372808,21366
Jan15_2022,103430951,962407,1570924,2562,80994250,20865777,21194
Jan16_2022,104231185,793000,1572617,1691,81391832,21266736,21228
Jan17_2022,105313986,768899,1575459,2586,82080151,21658376,21177
Jan18_2022,106795461,1374620,1579287,3764,82942910,22273264,20907
Jan19_2022,108372488,1505489,1582802,3395,83686808,23102878,20216
Jan20_2022,109956403,1510752,1585959,3125,84469891,23900553,20016
Jan21_2022,111551228,1525806,1589044,3021,85230790,24731394,19939
Jan22_2022,112847862,1242697,1591466,2338,85804787,25451609,19773
Jan23_2022,113856933,1005407,1593112,1640,86398674,25865147,19491
Jan24_2022,115192276,981707,1595956,2569,87430729,26165591,19446
Jan25_2022,116997493,1649572,1599772,3658,88561640,26836081,19328
Jan26_2022,118786156,1712689,1603257,3302,89543506,27639393,19260
Jan27_2022,120573974,1721418,1606530,3234,90604302,28363142,19066
Jan28_2022,122301524,1651522,1609838,3205,91686343,29005343,18935
Jan29_2022,123623377,1321800,1612328,2490,92638626,29372423,18829
Jan30_2022,124665045,1041175,1614047,1713,93433135,29617863,18750
Jan31_2022,126722835,970085,1617048,2698,94741368,30364419,18644
Feb01_2022,128482217,1634069,1621671,3490,97135374,29725172,18748
Feb02_2022,130169421,1623784,1625645,3840,98205813,30337963,18691
Feb03_2022,131809266,1581045,1629236,3505,99485099,30694931,18557
Feb04_2022,133348098,1493664,1632775,3430,100870850,30844473,18611
Feb05_2022,134518117,1168844,1635508,2727,101971528,30911081,18591
Feb06_2022,135493939,973386,1637370,1846,102890386,30966183,18731
Feb07_2022,136587153,911109,1640609,2896,104633448,30313096,18667
Feb08_2022,137930500,1268214,1644914,4172,106116743,30168843,18702
Feb09_2022,139544476,1203239,1648685,3497,107134290,30761501,18441
Feb10_2022,141198121,1350300,1652737,3669,108964771,30580613,18376
Feb11_2022,142458861,1245632,1656563,3681,110489041,30313257,18305
Feb12_2022,143445047,986685,1659384,2816,111650998,30134665,17981
Feb13_2022,144324895,822520,1661692,2051,112903383,29759820,16609
Feb14_2022,145048421,723526,1664686,2980,114440690,28943045,16618
Feb15_2022,146116598,1031558,1669004,3937,116022828,28424766,17449
Feb16_2022,147226381,1109178,1673048,3944,117535358,28017975,17306
Feb17_2022,148270940,1044894,1676964,3801,119042582,27551394,17276
Feb18_2022,149246588,965669,1680743,3651,120519674,27046171,16748
Feb19_2022,150014441,767809,1683411,2664,121699828,26631202,16657
Feb20_2022,150621448,607027,1685124,1711,122707442,26228882,16595
Feb21_2022,151314976,602052,1684109,2752,124465775,25165092,16454
Feb22_2022,152135154,809185,1692238,3687,126042550,24400366,16080
Feb23_2022,153020287,874538,1695887,3450,127474369,23850031,16002
Feb24_2022,153871068,841228,1699209,3261,128841786,23330073,15799
Feb25_2022,154612274,728850,1702086,2769,130112523,22797665,15561
Feb26_2022,155145035,532729,1704115,2025,131052898,22388022,15457
Feb27_2022,155571147,424294,1705670,1546,131795774,22069703,14709
Feb28_2022,156093121,419916,1708010,2147,133058291,21326820,14556
Mar01_2022,156877813,655889,1711453,2692,134731538,20434822,14419
Mar02_2022,157612768,719920,1714303,2625,135823567,20074898,14030
Mar03_2022,158341259,716607,1717168,2768,136940761,19683330,13878
Mar04_2022,159075312,721365,1719887,2557,137902348,19453077,13619
Mar05_2022,159616236,540911,1721780,1885,138621251,19273205,13579
Mar06_2022,160155346,447760,1724078,1290,135201043,18474251,13514
Mar07_2022,160774239,496107,1726375,1932,136738266,17541270,13335
Mar08_2022,161547252,760079,1729430,2974,137740266,17304956,13118
Mar09_2022,162339670,771215,1732066,2319,138577314,17254713,12503
Mar10_2022,163226098,842443,1734242,2169,139610538,17099744,12327
Mar11_2022,164043426,801055,1736468,2147,140461204,17058408,12150
Mar12_2022,164560653,517197,1737958,1485,141053560,16981789,12062
Mar13_2022,165146823,541301,1739080,1075,141540606,17079791,11996
Mar14_2022,165732333,439863,1740971,1516,142330544,16861594,11802
Mar15_2022,166597069,771233,1743336,2125,143180731,15506090,11844
Mar16_2022,167493080,874946,1745753,2151,143913124,15657447,11693
Mar17_2022,168376909,866361,1748149,1969,144573820,15869280,11499
Mar18_2022,169344989,852213,1750304,1844,142418707,15544034,11441
Mar19_2022,169895814,549066,1751513,1205,142917303,15593055,11415
Mar20_2022,170280654,384840,1752329,816,143305737,15587416,11310
Mar21_2022,171040959,500656,1754111,1438,143966000,15673303,11273
Mar22_2022,171982918,857191,1756494,2086,144769181,15801512,11219
Mar23_2022,172889356,842442,1758571,1888,145386450,16081616,11179
Mar24_2022,173788053,836661,1760500,1756,146001534,16356474,11046
Mar25_2022,174739945,793487,1762735,1849,146644341,16582092,10812
Mar26_2022,175265429,524126,1763722,986,147120511,16629064,10807
Mar27_2022,175606667,340170,1764558,830,147438952,16650298,10790
Mar28_2022,176423318,545779,1766120,1352,148205009,16691135,10653
Mar29_2022,177228138,804789,1767979,1853,148882542,16811456,10677
Mar30_2022,178015923,738136,1769979,1782,149515627,16962347,10656
Mar31_2022,178800669,719543,1771962,1726,150181007,17072957,10620
Apr01_2022,179608141,672373,1773940,1724,150868956,17117019,10667
Apr02_2022,180041209,433055,1775025,1085,151369167,17047956,10463
Apr03_2022,180327183,284507,1775723,698,151735104,16966844,10457
Apr04_2022,180782362,313679,1777126,1159,152474779,16674784,10444
Apr05_2022,181472890,636774,1779137,1832,153370682,16463822,10450
Apr06_2022,182074941,577715,1784426,1637,154084296,16343425,10436
Apr07_2022,182689585,568342,1786292,1479,154830265,16207191,10265
Apr08_2022,183317572,524473,1787898,1779,155569417,16028490,10141
Apr09_2022,183684643,366618,1788832,933,156096970,15866458,10108
Apr10_2022,183936839,251441,1789410,578,156485605,15729122,10088
