Country_Other,Sep07_2021,Sep08_2021,Sep09_2021,Sep10_2021,Sep11_2021,Sep12_2021,Sep13_2021,Sep14_2021,Sep15_2021,Sep16_2021,Sep17_2021,Sep18_2021,Sep19_2021,Sep20_2021,Sep21_2021,Sep22_2021,Sep23_2021,Sep24_2021,Sep25_2021,Sep26_2021,Sep27_2021,Sep28_2021,Sep29_2021,Sep30_2021,Oct01_2021,Oct02_2021,Oct03_2021,Oct04_2021,Oct05_2021,Oct06_2021,Oct07_2021,Oct08_2021,Oct09_2021,Oct10_2021,Oct11_2021,Oct12_2021,Oct13_2021,Oct14_2021,Oct15_2021,Oct16_2021,Oct17_2021,Oct18_2021,Oct19_2021,Oct20_2021,Oct21_2021,Oct22_2021,Oct23_2021,Oct24_2021,Oct25_2021,Oct26_2021,Oct27_2021,Oct28_2021,Oct29_2021,Oct30_2021,Oct31_2021,Nov01_2021,Nov02_2021,Nov03_2021,Nov04_2021,Nov05_2021,Nov06_2021,Nov07_2021,Nov08_2021,Nov09_2021,Nov10_2021,Nov11_2021,Nov12_2021,Nov13_2021,Nov14_2021,Nov15_2021,Nov16_2021,Nov17_2021,Nov18_2021,Nov19_2021,Nov20_2021,Nov21_2021,Nov22_2021,Nov23_2021,Nov24_2021,Nov25_2021,Nov26_2021,Nov27_2021,Nov28_2021,Nov29_2021,Nov30_2021,Dec01_2021,Dec02_2021,Dec03_2021,Dec04_2021,Dec05_2021,Dec06_2021,Dec07_2021,Dec08_2021,Dec09_2021,Dec10_2021,Dec11_2021,Dec12_2021,Dec13_2021,Dec14_2021,Dec15_2021,Dec16_2021,Dec17_2021,Dec18_2021,Dec19_2021,Dec20_2021,Dec21_2021,Dec22_2021,Dec23_2021,Dec24_2021,Dec25_2021,Dec26_2021,Dec27_2021,Dec28_2021,Dec29_2021,Dec30_2021,Dec31_2021,Jan01_2022,Jan02_2022,Jan03_2022,Jan04_2022,Jan05_2022,Jan06_2022,Jan07_2022,Jan08_2022,Jan09_2022,Jan10_2022,Jan11_2022,Jan12_2022,Jan13_2022,Jan14_2022,Jan15_2022,Jan16_2022,Jan17_2022,Jan18_2022,Jan19_2022,Jan20_2022,Jan21_2022,Jan22_2022,Jan23_2022,Jan24_2022,Jan25_2022,Jan26_2022,Jan27_2022,Jan28_2022,Jan29_2022,Jan30_2022,Jan31_2022,Feb01_2022,Feb02_2022,Feb03_2022,Feb04_2022,Feb05_2022,Feb06_2022,Feb07_2022,Feb08_2022,Feb09_2022,Feb10_2022,Feb11_2022,Feb12_2022,Feb13_2022,Feb14_2022,Feb15_2022,Feb16_2022,Feb17_2022,Feb18_2022,Feb19_2022,Feb20_2022,Feb21_2022,Feb22_2022,Feb23_2022,Feb24_2022,Feb25_2022,Feb26_2022,Feb27_2022,Feb28_2022,Mar01_2022,Mar02_2022,Mar03_2022,Mar04_2022,Mar05_2022,Mar06_2022,Mar07_2022,Mar08_2022,Mar09_2022,Mar10_2022,Mar11_2022,Mar12_2022,Mar13_2022,Mar14_2022,Mar15_2022,Mar16_2022,Mar17_2022,Mar18_2022,Mar20_2022,Mar21_2022,Mar22_2022,Mar23_2022,Mar24_2022,Mar25_2022,Mar26_2022,Mar27_2022,Mar28_2022,Mar29_2022,Mar30_2022,Mar31_2022,Apr01_2022,Apr02_2022,Apr03_2022,Apr04_2022,Apr05_2022,Apr06_2022,Apr07_2022,Apr08_2022,Apr09_2022,Apr10_2022,Apr11_2022,Apr12_2022,Apr13_2022,Apr14_2022,Apr15_2022,Apr16_2022,Apr17_2022,Apr18_2022,Apr19_2022,Apr20_2022,Apr21_2022,Apr22_2022,Apr23_2022,Apr24_2022,Apr25_2022,Apr26_2022,Apr27_2022,Apr28_2022,Apr29_2022,Apr30_2022,May01_2022,May02_2022,May03_2022,May04_2022,May05_2022,May06_2022,May07_2022,May08_2022,May09_2022,May10_2022,May11_2022,May12_2022,May13_2022,May14_2022,May15_2022,May16_2022,May17_2022,May18_2022,May19_2022,May20_2022,May21_2022,May22_2022,May23_2022,May24_2022,May25_2022,May26_2022,May27_2022,May28_2022,May29_2022,May30_2022,May31_2022,Jun01_2022,Jun02_2022,Jun03_2022,Jun04_2022,Jun05_2022,Jun06_2022,Jun07_2022,Jun08_2022,Jun09_2022,Jun10_2022,Jun11_2022,Jun12_2022,Jun13_2022,Jun14_2022,Jun15_2022,Jun16_2022,Jun17_2022,Jun18_2022,Jun19_2022,Jun20_2022,Jun21_2022,Jun22_2022,Jun23_2022,Jun24_2022,Jun25_2022,Jun26_2022,Jun27_2022,Jun28_2022,Jun29_2022,Jun30_2022,Jul01_2022,Jul02_2022,Jul03_2022,Jul04_2022,Jul05_2022,Jul06_2022,Jul07_2022,Jul08_2022,Jul09_2022,Jul10_2022,Jul11_2022,Jul12_2022,Jul13_2022,Jul14_2022,Jul15_2022,Jul16_2022,Jul17_2022,Jul18_2022,Jul19_2022,Jul20_2022,Jul21_2022,Jul22_2022,Jul23_2022,Jul24_2022,Jul25_2022,Jul26_2022,Jul27_2022,Jul28_2022,Jul29_2022,Jul30_2022,Jul31_2022,Aug01_2022,Aug02_2022,Aug03_2022,Aug04_2022,Aug05_2022,Aug06_2022,Aug07_2022,Aug08_2022,Aug09_2022,Aug10_2022,Aug11_2022,Aug12_2022,Aug13_2022,Aug14_2022,Aug15_2022,Aug16_2022,Aug17_2022,Aug18_2022,Aug19_2022,Aug20_2022,Aug21_2022,Aug22_2022,Aug23_2022,Aug24_2022,Aug25_2022,Aug26_2022,Aug27_2022,Aug28_2022,Aug29_2022,Aug30_2022,Aug31_2022,Sep01_2022,Sep02_2022,Sep03_2022,Sep04_2022,Sep05_2022,Sep06_2022,Sep07_2022,Sep08_2022,Sep09_2022,Sep10_2022,Sep11_2022,Sep12_2022,Sep13_2022,Sep14_2022,Sep15_2022,Sep16_2022,Sep17_2022,Sep18_2022,Sep19_2022,Sep20_2022,Sep21_2022,Sep22_2022,Sep23_2022,Sep24_2022,Sep25_2022,Sep26_2022,Sep27_2022,Sep28_2022,Sep29_2022,Sep30_2022,Oct01_2022,Oct02_2022,Oct03_2022,Oct04_2022,Oct05_2022,Oct06_2022,Oct07_2022,Oct08_2022,Oct09_2022,Oct10_2022,Oct11_2022,Oct12_2022,Oct13_2022,Oct14_2022,Oct16_2022,Oct17_2022,Oct18_2022,Oct19_2022,Oct20_2022,Oct21_2022,Oct22_2022,Oct23_2022,Oct24_2022,Oct25_2022,Oct26_2022,Oct27_2022,Oct28_2022,Oct29_2022,Oct30_2022,Oct31_2022,Nov02_2022,Nov03_2022,Nov04_2022,Nov05_2022,Nov06_2022,Nov07_2022,Nov08_2022,Nov09_2022,Nov11_2022,Nov12_2022,Nov13_2022,Nov14_2022,Nov15_2022,Nov16_2022,Nov17_2022,Nov18_2022,Nov19_2022,Nov20_2022,Nov21_2022,Nov22_2022,Nov23_2022,Nov24_2022,Nov25_2022,Nov26_2022,Nov27_2022,Nov28_2022,Nov29_2022,Nov30_2022,Dec01_2022,Dec03_2022,Dec04_2022,Dec05_2022,Dec06_2022,Dec07_2022,Dec08_2022,Dec09_2022,Dec10_2022,Dec11_2022,Dec12_2022,Dec13_2022,Dec14_2022,Dec15_2022,Dec16_2022,Dec17_2022,Dec18_2022,Dec19_2022,Dec20_2022,Dec21_2022,Dec22_2022,Dec23_2022,Dec24_2022,Dec25_2022,Dec26_2022,Dec27_2022,Dec28_2022,Dec29_2022,Dec30_2022,Dec31_2022,Jan01_2023,Jan02_2023,Jan03_2023
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,2.0,5.0,6.0,5.0,2.0,0.8,2.0,6.0,7.0,6.0,6.0,3.0,0.9,2.0,6.0,7.0,6.0,6.0,2.0,0.8,2.0,6.0,7.0,5.0,5.0,2.0,0.8,2.0,5.0,6.0,5.0,6.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,1.0,0.5,2.0,5.0,6.0,4.0,5.0,1.0,0.5,2.0,4.0,5.0,4.0,5.0,1.0,0.5,2.0,3.0,4.0,3.0,4.0,1.0,0.4,1.0,4.0,4.0,2.0,3.0,2.0,0.4,1.0,4.0,4.0,3.0,4.0,1.0,0.3,2.0,4.0,5.0,0.9,1.0,0.4,0.3,1.0,4.0,5.0,4.0,4.0,1.0,0.5,2.0,5.0,4.0,3.0,5.0,1.0,0.5,2.0,5.0,5.0,3.0,5.0,1.0,0.3,2.0,5.0,5.0,3.0,2.0,0.3,0.2,2.0,5.0,5.0,4.0,2.0,0.8,0.5,2.0,6.0,5.0,6.0,6.0,2.0,0.9,3.0,7.0,7.0,6.0,7.0,3.0,1.0,1.0,5.0,7.0,8.0,8.0,3.0,2.0,4.0,8.0,9.0,8.0,8.0,3.0,1.0,3.0,8.0,9.0,7.0,8.0,3.0,1.0,4.0,8.0,8.0,7.0,6.0,3.0,2.0,3.0,7.0,8.0,7.0,6.0,2.0,0.8,0.9,5.0,7.0,5.0,6.0,2.0,0.6,2.0,4.0,5.0,4.0,4.0,1.0,0.5,2.0,3.0,4.0,4.0,3.0,1.0,0.4,1.0,3.0,3.0,3.0,2.0,0.3,0.7,2.0,2.0,2.0,2.0,0.7,0.1,0.6,2.0,2.0,1.0,1.0,0.4,0.1,0.5,1.0,1.0,1.0,1.0,0.5,0.06,0.4,2.0,1.0,1.0,1.0,0.2,0.03,0.3,1.0,1.0,0.9,1.0,0.2,0.06,0.4,0.9,0.9,0.7,0.8,0.3,0.06,0.4,1.0,0.9,0.7,0.9,0.3,0.06,0.3,0.8,0.7,0.7,0.8,0.2,0.07,0.3,0.9,0.8,0.6,0.7,0.2,0.07,0.3,1.0,0.9,0.6,0.8,0.1,0.04,0.02,0.4,1.0,0.6,0.9,0.3,0.06,0.3,1.0,0.8,0.6,0.6,0.2,0.06,0.3,0.8,0.9,0.5,0.6,0.08,0.09,0.09,0.6,1.0,0.8,0.7,0.2,0.03,0.2,0.8,1.0,0.7,0.8,0.08,0.04,0.1,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.3,0.9,0.9,0.7,0.8,0.2,0.02,0.3,0.7,1.0,0.7,0.8,0.2,0.02,0.3,0.5,1.0,0.7,0.6,0.2,0.01,0.2,0.8,1.0,0.8,0.7,0.3,0.02,0.1,0.4,1.0,0.7,0.6,0.02,0.2,0.5,0.9,0.5,0.6,0.1,0.01,0.3,0.5,0.8,0.6,0.7,0.1,0.01,0.2,0.7,0.5,0.4,0.08,0.02,0.2,0.3,0.6,0.09,0.01,0.01,0.2,0.5,0.8,0.5,0.5,0.2,0.01,0.2,0.6,0.9,0.3,0.2,0.02,0.01,0.2,0.5,0.6,0.7,0.1,0.01,0.2,0.7,0.9,0.6,0.5,0.1,0.01,0.3,0.8,0.8,0.8,0.4,0.06,0.01,0.3,0.9,1.0,0.9,0.5,0.06,0.01,0.03,0.2,0.9,0.7,0.6,0.08,0.05,0.1,0.3
India,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.4,0.3,0.3,0.4,0.5,0.6,0.4,0.3,0.2,,0.2,0.3,0.2,0.3,0.4,0.2,0.2,0.3,0.3,0.4,0.4,0.2,0.09,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.2,0.1,0.2,0.3,0.3,0.3,0.06,0.2,0.2,0.1,0.1,0.4,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.09,0.3,0.2,0.3,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.09,0.09,0.4,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.4,0.5,0.3,0.4,0.3,0.4,0.5,0.4,0.4,0.6,0.6,0.7,0.9,1.0,0.7,0.8,0.8,0.6,0.6,0.8,0.9,0.9,0.5,0.6,0.5,0.3,0.2,0.4,0.4,0.4,0.2,0.5,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.06,0.2,0.1,0.1,0.1,0.2,0.1,0.05,0.08,0.1,0.07,0.2,0.06,0.01,0.04,0.07,0.07,0.04,0.1,0.05,,0.04,0.04,0.05,0.06,0.07,0.1,0.02,0.02,0.02,0.02,0.04,0.06,0.06,0.01,0.04,0.05,0.03,0.03,0.06,0.01,0.02,,0.02,0.01,,,,0.02,0.02,0.01,0.04,0.04,0.02,0.03,0.02,,0.1,0.03,0.04,0.04,0.03,0.02,0.01,0.02,0.04,,0.02,0.03,0.02,0.01,0.04,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.05,0.03,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,,,0.01,,0.02,0.01,,,0.01,0.02,0.01,,0.01,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.03,0.03,0.03,0.04,0.03,0.04,0.02,0.03,0.03,0.04,0.05,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.04,0.05,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.05,0.03,0.02,0.02,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.1,0.03,0.02,0.03,0.03,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,0.01,,,,0.01,0.01,0.01,0.01,0.04,0.01,0.01,,0.01,0.01,,,,0.01,,,,,0.01,,,0.01,0.01,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,
Brazil,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,0.9,3.0,3.0,2.0,3.0,2.0,0.8,1.0,0.8,0.9,3.0,2.0,2.0,0.6,0.9,2.0,2.0,2.0,2.0,2.0,0.5,0.9,2.0,2.0,2.0,2.0,1.0,0.4,0.4,0.8,0.9,2.0,2.0,1.0,0.3,0.5,1.0,1.0,1.0,3.0,1.0,0.3,0.3,0.7,2.0,1.0,1.0,1.0,0.5,0.6,2.0,0.8,1.0,1.0,1.0,0.4,0.5,2.0,1.0,1.0,1.0,0.7,0.3,0.5,1.0,1.0,1.0,1.0,0.6,0.4,0.2,0.7,1.0,0.8,0.6,0.6,0.3,0.3,0.4,0.6,0.5,0.9,0.1,0.1,0.4,0.7,0.7,0.7,0.4,0.1,0.1,0.3,0.8,0.6,0.8,0.7,0.5,0.2,0.5,0.6,0.6,0.9,1.0,0.7,0.4,0.8,1.0,2.0,2.0,2.0,2.0,0.8,1.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,6.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.7,0.9,2.0,2.0,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.9,0.5,0.4,1.0,1.0,1.0,1.0,0.6,0.4,0.5,1.0,0.9,1.0,0.7,0.4,0.2,0.4,0.8,0.7,0.7,0.5,0.2,0.08,0.3,0.9,0.9,0.4,0.3,0.2,0.2,0.4,0.8,1.0,0.6,0.9,0.3,0.07,0.4,0.5,0.2,0.7,0.8,0.2,0.05,0.3,0.9,0.6,0.6,0.6,0.4,0.2,0.4,1.0,0.5,0.5,0.5,0.3,0.1,0.2,1.0,0.7,0.6,0.5,0.3,0.3,0.3,0.7,0.6,0.6,0.2,0.1,0.06,0.2,1.0,1.0,0.7,0.7,0.6,0.2,0.2,0.8,1.0,0.9,0.4,0.4,0.2,0.5,1.0,0.8,2.0,2.0,0.6,0.2,0.7,1.0,1.0,1.0,1.0,0.8,0.4,0.4,2.0,2.0,1.0,1.0,0.7,0.5,0.7,2.0,2.0,1.0,1.0,1.0,0.3,0.7,2.0,2.0,1.0,1.0,0.7,0.2,0.9,2.0,1.0,1.0,1.0,0.8,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.9,2.0,1.0,0.8,1.0,0.8,0.3,0.7,0.6,1.0,0.9,0.8,0.5,0.1,0.7,0.9,0.9,0.9,0.6,0.3,0.09,0.8,0.9,0.5,0.8,0.6,0.4,0.06,0.4,0.7,0.2,0.5,0.4,0.2,0.04,0.2,0.5,0.6,0.4,0.4,0.3,0.06,0.3,0.4,0.4,0.3,0.4,0.1,0.1,0.1,0.2,0.2,0.2,0.3,1.0,0.3,0.3,0.5,0.5,0.6,0.4,0.2,0.07,0.08,0.4,0.3,0.2,0.3,0.01,0.4,0.4,0.5,0.3,0.2,0.4,0.07,0.2,0.4,0.8,0.2,0.6,0.05,0.06,0.2,0.1,0.07,0.3,0.2,0.03,0.09,0.4,0.4,0.2,0.1,0.01,0.04,0.1,0.2,0.3,0.3,0.2,0.04,0.3,0.7,0.5,0.3,0.5,0.2,0.07,0.2,0.5,0.6,0.7,0.4,0.08,0.3,0.8,0.8,0.5,0.5,0.3,0.2,0.3,0.7,1.0,1.0,0.6,0.3,0.1,0.7,1.0,0.9,0.8,1.0,0.1,0.2,0.4,1.0,2.0,0.6,0.8,0.2,0.04,0.4,0.9
UK,3.0,3.0,2.0,2.0,2.0,0.8,0.9,3.0,3.0,2.0,3.0,2.0,0.8,0.7,3.0,2.0,3.0,3.0,2.0,0.8,0.6,2.0,2.0,2.0,2.0,2.0,0.6,0.5,2.0,2.0,2.0,2.0,2.0,0.6,0.4,3.0,2.0,2.0,2.0,2.0,0.8,0.7,3.0,3.0,2.0,3.0,2.0,1.0,0.6,4.0,3.0,2.0,3.0,2.0,1.0,0.6,4.0,3.0,3.0,3.0,2.0,0.9,0.8,4.0,3.0,3.0,2.0,2.0,0.9,0.7,3.0,3.0,3.0,2.0,2.0,0.9,0.7,2.0,2.0,2.0,2.0,2.0,0.7,0.5,2.0,3.0,2.0,2.0,2.0,0.8,0.6,3.0,2.0,2.0,2.0,2.0,0.8,0.6,2.0,2.0,2.0,2.0,2.0,0.7,0.6,3.0,2.0,2.0,2.0,,,2.0,0.3,0.8,5.0,3.0,2.0,1.0,0.6,0.7,5.0,3.0,3.0,5.0,1.0,1.0,6.0,6.0,5.0,4.0,4.0,1.0,1.0,6.0,5.0,5.0,4.0,4.0,1.0,0.8,6.0,5.0,5.0,4.0,4.0,1.0,0.7,3.0,8.0,5.0,4.0,4.0,1.0,0.7,5.0,4.0,3.0,3.0,2.0,0.8,0.5,3.0,3.0,3.0,2.0,2.0,1.0,0.2,3.0,2.0,2.0,2.0,,,0.7,0.2,1.0,3.0,2.0,,,0.7,3.0,2.0,2.0,2.0,,,0.7,3.0,2.0,2.0,2.0,,0.8,4.0,3.0,2.0,3.0,,,1.0,4.0,3.0,3.0,3.0,,,1.0,5.0,3.0,5.0,5.0,,,2.0,4.0,0.7,5.0,,,,,1.0,7.0,9.0,5.0,,,2.0,7.0,4.0,4.0,3.0,,,,1.0,3.0,6.0,3.0,,,1.0,,,4.0,,,,3.0,,,2.0,1.0,,,,2.0,1.0,,0.9,,,0.4,2.0,1.0,,,,,0.3,2.0,1.0,1.0,0.8,,,0.3,1.0,0.7,0.9,0.9,,,0.3,2.0,1.0,1.0,1.0,,,0.4,2.0,2.0,1.0,1.0,,,,,0.9,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,2.0,,,,,,,2.0,,,,,,,2.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,0.9,,,,,,,0.9,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,0.9,0.9,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.8,0.7,0.7,0.7,0.7,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.5,0.6,0.6,0.7,0.6,0.6,0.6,0.5,0.7,0.6,0.6,0.7,0.7,0.6,0.6,0.7,0.7,0.7,0.8,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.8,0.7,0.6,0.7,0.8,0.7,0.7,0.7,0.7,0.6,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3
