Country_Other,Sep07_2021,Sep08_2021,Sep09_2021,Sep10_2021,Sep11_2021,Sep12_2021,Sep13_2021,Sep14_2021,Sep15_2021,Sep16_2021,Sep17_2021,Sep18_2021,Sep19_2021,Sep20_2021,Sep21_2021,Sep22_2021,Sep23_2021,Sep24_2021,Sep25_2021,Sep26_2021,Sep27_2021,Sep28_2021,Sep29_2021,Sep30_2021,Oct01_2021,Oct02_2021,Oct03_2021,Oct04_2021,Oct05_2021,Oct06_2021,Oct07_2021,Oct08_2021,Oct09_2021,Oct10_2021,Oct11_2021,Oct12_2021,Oct13_2021,Oct14_2021,Oct15_2021,Oct16_2021,Oct17_2021,Oct18_2021,Oct19_2021,Oct20_2021,Oct21_2021,Oct22_2021,Oct23_2021,Oct24_2021,Oct25_2021,Oct26_2021,Oct27_2021,Oct28_2021,Oct29_2021,Oct30_2021,Oct31_2021,Nov01_2021,Nov02_2021,Nov03_2021,Nov04_2021,Nov05_2021,Nov06_2021,Nov07_2021,Nov08_2021,Nov09_2021,Nov10_2021,Nov11_2021,Nov12_2021,Nov13_2021,Nov14_2021,Nov15_2021,Nov16_2021,Nov17_2021,Nov18_2021,Nov19_2021,Nov20_2021,Nov21_2021,Nov22_2021,Nov23_2021,Nov24_2021,Nov25_2021,Nov26_2021,Nov27_2021,Nov28_2021,Nov29_2021,Nov30_2021,Dec01_2021,Dec02_2021,Dec03_2021,Dec04_2021,Dec05_2021,Dec06_2021,Dec07_2021,Dec08_2021,Dec09_2021,Dec10_2021,Dec11_2021,Dec12_2021,Dec13_2021,Dec14_2021,Dec15_2021,Dec16_2021,Dec17_2021,Dec18_2021,Dec19_2021,Dec20_2021,Dec21_2021,Dec22_2021,Dec23_2021,Dec24_2021,Dec25_2021,Dec26_2021,Dec27_2021,Dec28_2021,Dec29_2021,Dec30_2021,Dec31_2021,Jan01_2022,Jan02_2022,Jan03_2022,Jan04_2022,Jan05_2022,Jan06_2022,Jan07_2022,Jan08_2022,Jan09_2022,Jan10_2022,Jan11_2022,Jan12_2022,Jan13_2022,Jan14_2022,Jan15_2022,Jan16_2022,Jan17_2022,Jan18_2022,Jan19_2022,Jan20_2022,Jan21_2022,Jan22_2022,Jan23_2022,Jan24_2022,Jan25_2022,Jan26_2022,Jan27_2022,Jan28_2022,Jan29_2022,Jan30_2022,Jan31_2022,Feb01_2022,Feb02_2022,Feb03_2022,Feb04_2022,Feb05_2022,Feb06_2022,Feb07_2022,Feb08_2022,Feb09_2022,Feb10_2022,Feb11_2022,Feb12_2022,Feb13_2022,Feb14_2022,Feb15_2022,Feb16_2022,Feb17_2022,Feb18_2022,Feb19_2022,Feb20_2022,Feb21_2022,Feb22_2022,Feb23_2022,Feb24_2022,Feb25_2022,Feb26_2022,Feb27_2022,Feb28_2022,Mar01_2022,Mar02_2022,Mar03_2022,Mar04_2022,Mar05_2022,Mar06_2022,Mar07_2022,Mar08_2022,Mar09_2022,Mar10_2022,Mar11_2022,Mar12_2022,Mar13_2022,Mar14_2022,Mar15_2022,Mar16_2022,Mar17_2022,Mar18_2022,Mar20_2022,Mar21_2022,Mar22_2022,Mar23_2022,Mar24_2022,Mar25_2022,Mar26_2022,Mar27_2022,Mar28_2022,Mar29_2022,Mar30_2022,Mar31_2022,Apr01_2022,Apr02_2022,Apr03_2022,Apr04_2022,Apr05_2022,Apr06_2022,Apr07_2022,Apr08_2022,Apr09_2022,Apr10_2022,Apr11_2022,Apr12_2022,Apr13_2022,Apr14_2022,Apr15_2022,Apr16_2022,Apr17_2022,Apr18_2022,Apr19_2022,Apr20_2022,Apr21_2022,Apr22_2022,Apr23_2022,Apr24_2022,Apr25_2022,Apr26_2022,Apr27_2022,Apr28_2022,Apr29_2022,Apr30_2022,May01_2022,May02_2022,May03_2022,May04_2022,May05_2022,May06_2022,May07_2022,May08_2022,May09_2022,May10_2022,May11_2022,May12_2022,May13_2022,May14_2022,May15_2022,May16_2022,May17_2022,May18_2022,May19_2022,May20_2022,May21_2022,May22_2022,May23_2022,May24_2022,May25_2022,May26_2022,May27_2022,May28_2022,May29_2022,May30_2022,May31_2022,Jun01_2022,Jun02_2022,Jun03_2022,Jun04_2022,Jun05_2022,Jun06_2022,Jun07_2022,Jun08_2022,Jun09_2022,Jun10_2022,Jun11_2022,Jun12_2022,Jun13_2022,Jun14_2022,Jun15_2022,Jun16_2022,Jun17_2022,Jun18_2022,Jun19_2022,Jun20_2022,Jun21_2022,Jun22_2022,Jun23_2022,Jun24_2022,Jun25_2022,Jun26_2022,Jun27_2022,Jun28_2022,Jun29_2022,Jun30_2022,Jul01_2022,Jul02_2022,Jul03_2022,Jul04_2022,Jul05_2022,Jul06_2022,Jul07_2022,Jul08_2022,Jul09_2022,Jul10_2022,Jul11_2022,Jul12_2022,Jul13_2022,Jul14_2022,Jul15_2022,Jul16_2022,Jul17_2022,Jul18_2022,Jul19_2022,Jul20_2022,Jul21_2022,Jul22_2022,Jul23_2022,Jul24_2022,Jul25_2022,Jul26_2022,Jul27_2022,Jul28_2022,Jul29_2022,Jul30_2022,Jul31_2022,Aug01_2022,Aug02_2022,Aug03_2022,Aug04_2022,Aug05_2022,Aug06_2022,Aug07_2022,Aug08_2022,Aug09_2022,Aug10_2022,Aug11_2022,Aug12_2022,Aug13_2022,Aug14_2022,Aug15_2022,Aug16_2022,Aug17_2022,Aug18_2022,Aug19_2022,Aug20_2022,Aug21_2022,Aug22_2022,Aug23_2022,Aug24_2022,Aug25_2022,Aug26_2022,Aug27_2022,Aug28_2022,Aug29_2022,Aug30_2022,Aug31_2022,Sep01_2022,Sep02_2022,Sep03_2022,Sep04_2022,Sep05_2022,Sep06_2022,Sep07_2022,Sep08_2022,Sep09_2022,Sep10_2022,Sep11_2022,Sep12_2022,Sep13_2022,Sep14_2022,Sep15_2022,Sep16_2022,Sep17_2022,Sep18_2022,Sep19_2022,Sep20_2022,Sep21_2022,Sep22_2022,Sep23_2022,Sep24_2022,Sep25_2022,Sep26_2022,Sep27_2022,Sep28_2022,Sep29_2022,Sep30_2022,Oct01_2022,Oct02_2022,Oct03_2022,Oct04_2022,Oct05_2022,Oct06_2022,Oct07_2022,Oct08_2022,Oct09_2022,Oct10_2022,Oct11_2022,Oct12_2022,Oct13_2022,Oct14_2022,Oct16_2022,Oct17_2022,Oct18_2022,Oct19_2022,Oct20_2022,Oct21_2022,Oct22_2022,Oct23_2022,Oct24_2022,Oct25_2022,Oct26_2022,Oct27_2022,Oct28_2022,Oct29_2022,Oct30_2022,Oct31_2022,Nov02_2022,Nov03_2022,Nov04_2022,Nov05_2022,Nov06_2022,Nov07_2022,Nov08_2022,Nov09_2022,Nov11_2022,Nov12_2022,Nov13_2022,Nov14_2022,Nov15_2022,Nov16_2022,Nov17_2022,Nov18_2022,Nov19_2022,Nov20_2022,Nov21_2022,Nov22_2022,Nov23_2022,Nov24_2022,Nov25_2022,Nov26_2022,Nov27_2022,Nov28_2022,Nov29_2022,Nov30_2022,Dec01_2022,Dec03_2022,Dec04_2022,Dec05_2022,Dec06_2022,Dec07_2022,Dec08_2022,Dec09_2022,Dec10_2022,Dec11_2022,Dec12_2022,Dec13_2022,Dec14_2022,Dec15_2022,Dec16_2022,Dec17_2022,Dec18_2022,Dec19_2022,Dec20_2022,Dec21_2022,Dec22_2022,Dec23_2022,Dec24_2022,Dec25_2022,Dec26_2022,Dec27_2022,Dec28_2022,Dec29_2022,Dec30_2022,Dec31_2022,Jan01_2023,Jan02_2023,Jan03_2023
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,"1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,448,471,400","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,448,471,400","1,448,471,400","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,448,471,400","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,448,471,400","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,439,323,776","1,448,471,400","1,448,471,400","1,439,323,776","1,439,323,776","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,439,323,776","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400","1,448,471,400"
USA,"333,299,583","333,304,877","333,310,170","333,315,463","333,320,757","333,326,050","333,331,343","333,336,637","333,341,930","333,347,223","333,352,517","333,357,810","333,363,103","333,368,397","333,373,690","333,378,983","333,384,277","333,389,570","333,394,863","333,400,157","333,405,450","333,410,743","333,416,037","333,421,330","333,426,623","333,431,917","333,437,210","333,442,503","333,447,797","333,453,090","333,458,383","333,463,677","333,468,970","333,474,263","333,479,557","333,484,850","333,490,143","333,495,437","333,500,730","333,506,023","333,511,317","333,516,610","333,521,903","333,527,197","333,532,490","333,537,783","333,543,077","333,548,370","333,553,663","333,558,957","333,564,250","333,569,543","333,574,837","333,580,130","333,585,423","333,590,717","333,596,010","333,601,303","333,606,597","333,611,890","333,617,183","333,622,477","333,627,770","333,633,063","333,638,357","333,643,650","333,648,943","333,654,237","333,659,530","333,664,823","333,670,117","333,675,410","333,680,703","333,685,997","333,691,290","333,696,583","333,701,877","333,707,170","333,712,463","333,717,757","333,723,050","333,728,343","333,733,637","333,738,930","333,744,223","333,749,517","333,754,810","333,760,103","333,765,397","333,770,690","333,775,983","333,781,277","333,786,570","333,791,863","333,797,157","333,802,450","333,807,743","333,813,037","333,818,330","333,823,623","333,828,917","333,834,210","333,839,503","333,844,797","333,850,090","333,855,383","333,860,677","333,865,970","333,871,263","333,876,557","333,881,850","333,887,143","333,892,437","333,897,730","333,903,023","333,908,317","333,913,610","333,918,903","333,924,197","333,929,490","333,934,783","333,940,077","333,945,370","333,950,663","333,955,957","333,961,250","333,966,543","333,971,837","333,977,130","333,982,423","333,987,717","333,993,010","333,998,303","334,003,597","334,008,890","334,014,183","334,019,477","334,024,770","334,030,063","334,035,357","334,040,650","334,045,943","334,051,237","334,056,530","334,061,823","334,067,117","334,072,410","334,077,703","334,082,997","334,088,290","334,093,583","334,098,877","334,104,170","334,109,463","334,114,757","334,120,050","334,125,343","334,130,637","334,135,930","334,141,223","334,146,517","334,151,810","334,157,103","334,162,397","334,167,690","334,172,983","334,178,277","334,183,570","334,188,863","334,194,157","334,199,450","334,204,743","334,210,037","334,215,330","334,220,623","334,225,917","334,231,210","334,236,503","334,241,797","334,247,090","334,252,383","334,257,677","334,262,970","334,268,263","334,273,557","334,278,850","334,284,143","334,289,437","334,294,730","334,300,023","334,305,317","334,310,610","334,315,903","334,326,490","334,331,783","334,337,077","334,342,370","334,347,663","334,352,957","334,358,250","334,363,543","334,368,837","334,374,130","334,379,423","334,384,717","334,390,010","334,395,303","334,400,597","334,405,890","334,411,183","334,416,477","334,421,770","334,427,063","334,432,357","334,437,650","334,442,943","334,448,237","334,453,530","334,458,823","334,464,117","334,469,410","334,474,703","334,479,997","334,485,290","334,490,583","334,495,877","334,501,170","334,506,463","334,511,757","334,517,050","334,522,343","334,527,637","334,532,930","334,538,223","334,543,517","334,548,810","334,554,103","334,559,397","334,564,690","334,569,983","334,575,277","334,580,570","334,585,863","334,591,157","334,596,450","334,601,743","334,607,037","334,612,330","334,617,623","334,622,917","334,628,210","334,633,503","334,638,797","334,644,090","334,649,383","334,654,677","334,659,970","334,665,263","334,670,557","334,675,850","334,681,143","334,686,437","334,691,730","334,697,023","334,702,317","334,707,610","334,712,903","334,718,197","334,723,490","334,728,783","334,734,077","334,739,370","334,744,663","334,749,957","334,755,250","334,760,543","334,765,837","334,771,130","334,776,423","334,781,717","334,787,010","334,792,303","334,797,597","334,802,890","334,808,183","334,813,477","334,818,770","334,824,063","334,829,357","334,834,650","334,839,943","334,845,237","334,850,530","334,855,823","334,861,117","334,866,410","334,871,703","334,876,997","334,882,290","334,887,583","334,892,877","334,898,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"334,973,935","334,978,989","334,984,044","334,989,099","334,994,154","334,999,208","334,805,269","335,009,318","335,014,373","335,019,427","335,024,482","335,029,537","335,034,592","335,039,646","335,044,701","335,049,756","335,054,811","335,059,865","335,064,920","335,069,975","334,805,269","334,805,269","335,085,139","335,090,194","335,095,249","335,100,304","334,805,269","335,110,413","335,115,468","335,120,523","335,125,577","335,130,632","335,135,687","334,805,269","335,150,851","335,155,906","335,160,961","335,166,016","335,171,070","335,176,125","335,181,180","335,186,235","335,191,289","335,196,344","335,201,399","335,206,454","335,211,508","334,805,269","334,805,269","335,226,673","335,236,782","334,805,269","334,805,269","334,805,269","334,805,269","335,262,056","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269","334,805,269"
