Date,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical
Aug05_2021,43298740,165542,946183,1453,35633989,6718568,20005
Aug06_2021,43485426,172013,947807,1612,35692502,6845117,20172
Aug07_2021,43596414,107854,949003,1170,35737908,6909503,22832
Aug08_2021,43654048,57634,949849,846,35772502,6931697,22984
Aug09_2021,43918004,125375,950967,704,35870999,7096038,23364
Aug10_2021,44061119,131478,952583,1278,35950294,7158242,23533
Aug11_2021,44270635,185907,953945,1419,36070438,7246252,24153
Aug12_2021,44457315,187022,955990,1626,36152519,7348806,24469
Aug13_2021,44672975,209730,957712,1608,36216399,7498864,24629
Aug14_2021,44784751,111776,958808,1096,36262897,7563046,27212
Aug15_2021,44852902,67710,959893,1084,36299033,7593976,27186
Aug16_2021,45154822,130729,961583,699,36403972,7789267,27572
Aug17_2021,45342352,165241,963338,1333,36498242,7880772,27948
Aug18_2021,45557152,195028,965769,2232,36583060,8008323,28182
Aug19_2021,45783316,217407,968863,2217,36665389,8149064,28371
Aug20_2021,45997284,198265,971083,2110,36746900,8279301,28599
Aug21_2021,46159977,132508,972650,1525,36803128,8384199,30381
Aug22_2021,46220289,65266,973870,1200,36842367,8404052,30427
Aug23_2021,46521334,138101,975974,843,36976165,8569195,30788
Aug24_2021,46709354,181310,978255,1921,37063173,8667926,31580
Aug25_2021,46946394,219250,981103,2612,37161071,8804220,31873
Aug26_2021,47176141,214796,984668,2504,37251828,8939645,32021
Aug27_2021,47421737,233653,987247,2434,37342815,9091675,32016
Aug28_2021,47531099,109362,989307,1732,37403909,9137883,32599
Aug29_2021,47608017,66082,990529,1198,37447856,9169632,32669
Aug30_2021,47919037,144544,992723,1014,37601747,9324567,32822
Aug31_2021,48118734,188271,994964,1922,37713741,9410029,33008
Sep01_2021,48370237,217588,998137,2609,37866825,9505275,32866
Sep02_2021,48591768,216472,1002591,3066,37959875,9629302,32915
Sep03_2021,48823386,223534,1005915,2754,38056785,9760686,33005
Sep04_2021,48918469,92083,1007764,1502,38120359,9790346,33090
Sep05_2021,48988440,65490,1008973,1214,38159766,9819701,33093
Sep06_2021,49074890,60077,1009918,770,38207872,9857100,32918
Sep07_2021,49450805,135913,1013085,1486,38435186,10002534,32696
Sep08_2021,49683246,197537,1016705,3159,38612401,10054140,33039
Sep09_2021,49886747,200680,1021329,3189,38724039,10141379,33021
Sep10_2021,50106216,210057,1024828,2790,38830964,10250424,32988
Sep11_2021,50213206,104014,1026511,1681,38896273,10290422,33022
Sep12_2021,50276410,61026,1027626,1115,38934241,10314543,32998
Sep13_2021,50590982,135729,1030370,1263,39157670,10402942,32801
Sep14_2021,50770015,167414,1032965,2384,39309385,10427665,33055
Sep15_2021,50998804,201723,1037110,3745,39435045,10526649,32982
Sep16_2021,51186354,184418,1041744,3042,39542958,10601652,32715
Sep17_2021,51383343,189061,1044695,2661,39650079,10688569,32674
Sep18_2021,51470978,85293,1045937,1243,39730650,10694391,32360
Sep19_2021,51530328,57885,1047183,1246,39780098,10703047,31842
Sep20_2021,51771253,108762,1050431,1156,39982658,10738164,31745
Sep21_2021,51931968,146620,1053238,2486,40167553,10711177,31235
Sep22_2021,52129011,168088,1057258,3367,40316323,10755430,31046
Sep23_2021,52289796,160791,1061635,3121,40431516,10796645,30626
Sep24_2021,52460104,164941,1064981,3035,40542428,10852695,29992
Sep25_2021,52542115,79201,1066504,1523,40616764,10858847,29625
Sep26_2021,52587926,44775,1067526,1022,40661058,10859342,29350
Sep27_2021,52811170,101200,1070767,1022,40904606,10835797,29082
Sep28_2021,52944694,126446,1073387,2341,41058404,10812903,28671
Sep29_2021,53118873,152784,1077184,3256,41207969,10833720,28292
Sep30_2021,53260244,140139,1080926,2659,41319497,10859821,27787
Oct01_2021,53416851,148502,1083910,2668,41439923,10893018,27207
Oct02_2021,53483682,65821,1085315,1405,41562738,10835629,26837
Oct03_2021,53530904,46615,1086330,1015,41606169,10838405,26581
Oct04_2021,53717637,87932,1089142,1095,41857342,10771153,26397
Oct05_2021,53830940,109749,1092113,2322,42006968,10731859,25806
Oct06_2021,53992700,129727,1096272,3197,42144856,10751572,25796
Oct07_2021,54118706,125394,1099739,2680,42253553,10765414,25270
Oct08_2021,54253594,126833,1102728,2655,42372849,10778017,24903
Oct09_2021,54313688,58862,1103935,1207,42443086,10766667,24574
Oct10_2021,54352791,38633,1104943,1008,42493424,10754424,24539
Oct11_2021,54473620,59790,1106375,717,42644522,10722723,24285
Oct12_2021,54609528,96974,1109768,1888,42875951,10623809,23748
Oct13_2021,54744213,117707,1112792,2654,43005754,10625667,23439
Oct14_2021,54856049,107192,1115576,2299,43126889,10613584,23214
Oct15_2021,54972190,109534,1118145,2287,43242027,10612018,22769
Oct16_2021,55020808,46938,1119240,1054,43304342,10597226,22531
Oct17_2021,55051423,30205,1119885,645,43340263,10591275,22307
Oct18_2021,55181856,62464,1122201,959,43565462,10494193,22052
Oct19_2021,55281652,83310,1124664,1883,43720524,10436464,21941
Oct20_2021,55391385,94303,1128494,2676,43839785,10423106,21620
Oct21_2021,55486159,93424,1131009,2007,43936231,10418919,21294
Oct22_2021,55593060,96778,1133562,2157,44058047,10401451,20886
Oct23_2021,55633180,39333,1134462,900,44101751,10396967,20815
Oct24_2021,55660529,26357,1135000,538,44129209,10396320,20499
Oct25_2021,55776111,55977,1136801,790,44367316,10271994,20415
Oct26_2021,55866058,78532,1139182,1749,44485852,10241024,20241
Oct27_2021,55978169,91759,1141679,2168,44600178,10236312,20048
Oct28_2021,56079437,91705,1144181,1775,44701980,10233276,19908
Oct29_2021,56178442,92640,1146636,2073,44801130,10230676,19633
Oct30_2021,56215545,35788,1147476,789,44854665,10213404,19374
Oct31_2021,56246491,26927,1148069,572,44884335,10214087,19131
Nov01_2021,56363029,56135,1149499,810,45067814,10145716,19000
Nov02_2021,56438046,65941,1151157,1306,45204036,10082853,18788
Nov03_2021,56555061,86352,1153616,1877,45327057,10074388,18687
Nov04_2021,56646964,91109,1155397,1469,45418651,10072916,18560
Nov05_2021,56750959,95648,1158152,1742,45505076,10087731,18119
Nov06_2021,56795542,41501,1158957,805,45557811,10078774,17836
Nov07_2021,56826119,30577,1159429,472,45585668,10081022,17713
Nov08_2021,56953154,61537,1160764,693,45763402,10028988,17647
Nov09_2021,57043881,80499,1162987,1557,45883158,9997736,17584
Nov10_2021,57165913,104521,1165368,1954,45990608,10009937,17789
Nov11_2021,57222423,53116,1166295,916,46031073,10025055,17664
Nov12_2021,57375589,100930,1168867,1401,46160220,10046502,17693
Nov13_2021,57440703,49034,1169675,808,46217307,10053721,17722
Nov14_2021,57473843,33140,1170102,427,46244915,10058826,17672
Nov15_2021,57639188,77102,1171498,628,46393431,10074259,17663
Nov16_2021,57734421,93887,1173142,1438,46495944,10065335,17801
Nov17_2021,57868658,112390,1175002,1560,46625952,10067704,17895
Nov18_2021,57989269,109227,1176594,1568,46703120,10109555,17871
Nov19_2021,58124057,122649,1179005,1800,46796831,10148221,18088
Nov20_2021,58169916,45859,1181739,697,46827702,10160475,18113
Nov21_2021,58211708,34599,1182120,364,46856583,10170278,18055
Nov22_2021,58376127,80605,1183526,698,47043798,10146076,18172
Nov23_2021,58470054,93205,1185126,1382,47129602,10152599,18358
Nov24_2021,58617119,114532,1187462,2004,47216377,10210553,18429
Nov25_2021,58654994,37863,1188193,731,47239281,10223198,18420
Nov26_2021,58717996,49325,1189120,677,47291700,10232854,18474
Nov27_2021,58753774,30734,1189534,367,47318691,10241227,18606
Nov28_2021,58782866,27260,1189930,395,47343460,10245154,18720
Nov29_2021,58991209,74682,1191971,539,47505832,10289084,18823
Nov30_2021,59126030,112969,1193841,1571,47691722,10236145,19375
Dec01_2021,59279475,129636,1196200,2033,47814059,10264848,19501
Dec02_2021,59432665,142172,1197863,1531,47894833,10335601,19613
Dec03_2021,59603308,156853,1199939,1710,47978306,10420695,19747
Dec04_2021,59668331,64996,1200661,722,48018959,10444343,19734
Dec05_2021,59710641,42310,1201115,454,48049964,10455194,19797
Dec06_2021,59897809,94639,1202746,797,48213026,10477662,20012
Dec07_2021,60024924,113753,1204884,1908,48292444,10523221,20385
Dec08_2021,60186773,136868,1206942,1683,48373999,10601457,20465
Dec09_2021,60310080,120820,1208667,1448,48445436,10651602,20584
Dec10_2021,60490106,147399,1211102,1952,48525762,10748867,20755
Dec11_2021,60556248,66110,1211810,691,48565145,10774918,20844
Dec12_2021,60603972,46475,1212255,445,48588387,10798955,20899
Dec13_2021,60829253,102033,1213741,667,48751836,10859276,21192
Dec14_2021,60955015,116168,1215875,1712,48844234,10890506,21380
Dec15_2021,61121440,148478,1218299,2059,48955858,10942883,21390
Dec16_2021,61278209,156967,1219691,1259,49027048,11027008,21495
Dec17_2021,61466814,177562,1222137,1900,49103475,11136740,21386
Dec18_2021,61564806,97992,1222885,748,49149729,11187730,21517
Dec19_2021,61647417,79467,1223301,408,49179268,11240386,21535
Dec20_2021,61957204,156520,1224910,714,49371617,11356215,21622
Dec21_2021,62168264,197851,1227211,1954,49463389,11473202,21873
Dec22_2021,62447008,253947,1229558,1942,49578861,11634127,21969
Dec23_2021,62753179,295929,1231251,1416,49645458,11871878,21797
Dec24_2021,62968431,215250,1234680,960,49680478,12048681,21837
Dec25_2021,63018740,49335,1234988,304,49691946,12087214,21772
Dec26_2021,63240862,111866,1235193,182,49726070,12275007,21862
Dec27_2021,63868423,253108,1237033,912,49917739,12709004,22123
Dec28_2021,64268531,347462,1239702,1915,50051323,12972859,22790
Dec29_2021,64820117,509041,1242020,1972,50160432,13413018,22889
Dec30_2021,65471455,627223,1243764,1633,50236473,13985971,23528
Dec31_2021,65973173,501514,1245147,939,50284755,14437929,23739
Jan01_2022,66194247,214405,1245597,450,50310084,14633224,24066
Jan02_2022,66523301,235934,1246011,330,50347619,14924329,24354
Jan03_2022,67570990,472314,1247569,848,50581061,15736751,25027
Jan04_2022,68554850,637787,1250267,1967,50801064,16497910,26141
Jan05_2022,69399750,782350,1252695,2053,50935997,17205449,26752
Jan06_2022,70249916,842529,1255114,2331,51060470,17927808,27341
Jan07_2022,71249302,946045,1257862,2266,51186219,18798697,28084
Jan08_2022,71818975,548152,1258864,971,51260589,19292998,28565
Jan09_2022,72207055,384341,1259467,595,51325197,19615867,28988
Jan10_2022,73698271,761378,1261594,1140,51664239,20765357,29492
Jan11_2022,74497163,742160,1264377,2396,51861669,21364036,30527
Jan12_2022,75574081,935232,1267715,2625,52084054,22215048,30962
Jan13_2022,76553779,909112,1270392,2325,52255891,23019668,31402
Jan14_2022,77661074,936259,1273627,2655,52439546,23939767,31813
Jan15_2022,78208604,496838,1275097,1293,52545717,24379656,31869
Jan16_2022,78627071,375190,1275850,684,52632777,24710310,31990
Jan17_2022,79357652,457261,1276896,742,52819822,25252611,32476
Jan18_2022,80576175,629614,1280115,2020,53267518,26020219,32442
Jan19_2022,81728257,821012,1284421,2944,53715672,26719841,32926
Jan20_2022,82611740,838773,1287988,3339,53973091,27341830,32969
Jan21_2022,83569753,887332,1292248,3297,54204014,28064660,32649
Jan22_2022,84001224,403705,1293770,1383,54421229,28277394,32763
Jan23_2022,84283075,280337,1294880,1110,54537974,28441390,32456
Jan24_2022,85384535,518288,1297626,1522,55105041,28973037,32317
Jan25_2022,85946896,506381,1301346,3005,55506118,29130396,32304
Jan26_2022,86788946,638904,1305955,3933,55914030,29559925,32148
Jan27_2022,87406015,595490,1310235,3509,56209346,29877245,32049
Jan28_2022,88081698,615294,1314508,3484,56495180,30262821,31242
Jan29_2022,88367439,268049,1316356,1775,56651190,30390704,30795
Jan30_2022,88529094,161060,1317356,996,56780074,30422475,30599
Jan31_2022,89228028,313495,1320656,1517,57184870,30713313,29967
Feb01_2022,89577065,318945,1324939,3239,57672931,30569976,29370
Feb02_2022,90036029,391620,1329767,4142,58232995,30464048,28929
Feb03_2022,90383093,334936,1333815,3194,58523165,30516894,28327
Feb04_2022,90811509,355683,1338511,3555,58866575,30597204,27692
Feb05_2022,91339633,163128,1340494,1907,59263328,30726594,27247
Feb06_2022,91439864,100231,1341611,1117,59421551,30667485,26809
Feb07_2022,91835262,183494,1344789,1559,59790528,30690728,26183
Feb08_2022,92067220,222373,1348824,3216,60384856,30324323,25553
Feb09_2022,92380577,268660,1352690,3153,60829781,30188889,24805
Feb10_2022,92666344,235424,1357185,3455,61115922,30183686,24106
Feb11_2022,92903011,209881,1360945,3098,61365298,30167151,23438
Feb12_2022,93015715,106770,1362598,1588,61550728,30092772,22933
Feb13_2022,93139991,86571,1364358,1363,61691574,30074442,22522
Feb14_2022,93321340,101229,1366785,1214,62084792,29860146,21547
Feb15_2022,93474746,124943,1370280,2546,62510354,29584495,20695
Feb16_2022,93694687,166381,1374469,3657,62843428,29467173,20122
Feb17_2022,93851024,154173,1378145,2970,63094620,29368594,19598
Feb18_2022,93999941,148729,1381582,2703,63535137,29073505,18920
Feb19_2022,94079877,73349,1382960,1263,63692859,28994341,18515
Feb20_2022,94121746,41869,1383782,817,63854918,28873329,18123
Feb21_2022,94199084,40652,1384855,534,64143834,28660678,17456
Feb22_2022,94347727,85225,1388330,1819,64445695,28503985,16714
Feb23_2022,94495494,117869,1392441,3392,64748151,28345161,16265
Feb24_2022,94609301,109618,1396233,2540,65001467,28201837,15797
Feb25_2022,94729509,110739,1399358,2380,65240847,28079540,15222
Feb26_2022,94781602,50110,1400562,1109,65435557,27935719,14873
Feb27_2022,94807242,25675,1401120,555,65611980,27784378,14461
Feb28_2022,94915463,45905,1403352,869,65965330,27537006,13871
Mar01_2022,94984817,59993,1405851,1692,66222815,27346376,13603
Mar02_2022,95081585,74462,1408674,2278,66473478,27189658,13242
Mar03_2022,95184396,75727,1411158,1731,66698673,27064762,13030
Mar04_2022,95260400,69621,1413492,2031,66933528,26903577,12699
Mar05_2022,95295244,34089,1414249,734,67201767,26669425,12328
Mar06_2022,95312770,17526,1414699,450,67373629,26514639,12069
Mar07_2022,95390851,37276,1416750,634,67679377,26284921,11640
Mar08_2022,95446678,52481,1418630,1307,67905155,26113090,11355
Mar09_2022,95520694,59922,1420832,1609,68139551,25950508,11087
Mar10_2022,95589289,61684,1422991,1605,68333751,25822744,10815
Mar11_2022,95656193,59310,1424631,1303,68520668,25701091,10527
Mar12_2022,95685535,27029,1425584,763,68696438,25553697,10305
Mar13_2022,95700383,14848,1425936,352,68866463,25398168,10165
Mar14_2022,95754021,24076,1423313,458,69108737,25212155,10083
Mar15_2022,95805128,45774,1424686,1002,69303413,25067213,9668
Mar16_2022,95866868,47356,1427464,1317,69497841,24931747,9437
Mar17_2022,95945587,52925,1429148,1294,69712875,24793748,9318
Mar18_2022,96007794,51689,1430500,1008,69894621,24672857,9106
Mar19_2022,96033928,22951,1431392,510,75780002,18812718,8959
Mar20_2022,96047378,13450,1431655,263,75946576,18659331,8874
Mar21_2022,96097205,22719,1432656,317,76219259,18435474,8683
Mar22_2022,96144230,42676,1433697,905,76435057,18265660,8562
Mar23_2022,96207825,42902,1435160,851,76622792,18140057,8430
Mar24_2022,96264730,49986,1436501,905,76843438,17974975,8287
Mar25_2022,96317502,49766,1437665,912,77108503,17761481,8170
Mar26_2022,96341003,22897,1438107,436,77313723,17579320,7927
Mar27_2022,96353979,11929,1438275,164,77510609,17395242,7881
Mar28_2022,96402849,27717,1439120,283,77744330,17209546,7868
Mar29_2022,96445096,38000,1440014,792,77955721,17039508,7786
Mar30_2022,96520188,49523,1441636,848,78181190,16887509,7692
Mar31_2022,96578349,52941,1442687,615,78354278,16771161,7584
Apr01_2022,96627457,45259,1443507,625,78515175,16658538,7542
Apr02_2022,96648246,20594,1443810,283,78665327,16528872,7443
Apr03_2022,96662734,13970,1443949,139,78825807,16382741,7372
Apr04_2022,96712106,32975,1444490,238,79004212,16253167,7353
Apr05_2022,96767406,43809,1445307,555,79150317,16161545,7324
Apr06_2022,96847570,54178,1446646,665,79282516,16108171,7291
Apr07_2022,96917730,64582,1447403,599,79434296,16025624,7263
Apr08_2022,97008015,78928,1448132,564,79567837,15981639,7250
Apr09_2022,97037956,26125,1448708,262,88919265,6659576,7201
Apr10_2022,97055744,17404,1448881,170,93186859,2409597,7127
