Country_Other,Sep07_2021,Sep08_2021,Sep09_2021,Sep10_2021,Sep11_2021,Sep12_2021,Sep13_2021,Sep14_2021,Sep15_2021,Sep16_2021,Sep17_2021,Sep18_2021,Sep19_2021,Sep20_2021,Sep21_2021,Sep22_2021,Sep23_2021,Sep24_2021,Sep25_2021,Sep26_2021,Sep27_2021,Sep28_2021,Sep29_2021,Sep30_2021,Oct01_2021,Oct02_2021,Oct03_2021,Oct04_2021,Oct05_2021,Oct06_2021,Oct07_2021,Oct08_2021,Oct09_2021,Oct10_2021,Oct11_2021,Oct12_2021,Oct13_2021,Oct14_2021,Oct15_2021,Oct16_2021,Oct17_2021,Oct18_2021,Oct19_2021,Oct20_2021,Oct21_2021,Oct22_2021,Oct23_2021,Oct24_2021,Oct25_2021,Oct26_2021,Oct27_2021,Oct28_2021,Oct29_2021,Oct30_2021,Oct31_2021,Nov01_2021,Nov02_2021,Nov03_2021,Nov04_2021,Nov05_2021,Nov06_2021,Nov07_2021,Nov08_2021,Nov09_2021,Nov10_2021,Nov11_2021,Nov12_2021,Nov13_2021,Nov14_2021,Nov15_2021,Nov16_2021,Nov17_2021,Nov18_2021,Nov19_2021,Nov20_2021,Nov21_2021,Nov22_2021,Nov23_2021,Nov24_2021,Nov25_2021,Nov26_2021,Nov27_2021,Nov28_2021,Nov29_2021,Nov30_2021,Dec01_2021,Dec02_2021,Dec03_2021,Dec04_2021,Dec05_2021,Dec06_2021,Dec07_2021,Dec08_2021,Dec09_2021,Dec10_2021,Dec11_2021,Dec12_2021,Dec13_2021,Dec14_2021,Dec15_2021,Dec16_2021,Dec17_2021,Dec18_2021,Dec19_2021,Dec20_2021,Dec21_2021,Dec22_2021,Dec23_2021,Dec24_2021,Dec25_2021,Dec26_2021,Dec27_2021,Dec28_2021,Dec29_2021,Dec30_2021,Dec31_2021,Jan01_2022,Jan02_2022,Jan03_2022,Jan04_2022,Jan05_2022,Jan06_2022,Jan07_2022,Jan08_2022,Jan09_2022,Jan10_2022,Jan11_2022,Jan12_2022,Jan13_2022,Jan14_2022,Jan15_2022,Jan16_2022,Jan17_2022,Jan18_2022,Jan19_2022,Jan20_2022,Jan21_2022,Jan22_2022,Jan23_2022,Jan24_2022,Jan25_2022,Jan26_2022,Jan27_2022,Jan28_2022,Jan29_2022,Jan30_2022,Jan31_2022,Feb01_2022,Feb02_2022,Feb03_2022,Feb04_2022,Feb05_2022,Feb06_2022,Feb07_2022,Feb08_2022,Feb09_2022,Feb10_2022,Feb11_2022,Feb12_2022,Feb13_2022,Feb14_2022,Feb15_2022,Feb16_2022,Feb17_2022,Feb18_2022,Feb19_2022,Feb20_2022,Feb21_2022,Feb22_2022,Feb23_2022,Feb24_2022,Feb25_2022,Feb26_2022,Feb27_2022,Feb28_2022,Mar01_2022,Mar02_2022,Mar03_2022,Mar04_2022,Mar05_2022,Mar06_2022,Mar07_2022,Mar08_2022,Mar09_2022,Mar10_2022,Mar11_2022,Mar12_2022,Mar13_2022,Mar14_2022,Mar15_2022,Mar16_2022,Mar17_2022,Mar18_2022,Mar20_2022,Mar21_2022,Mar22_2022,Mar23_2022,Mar24_2022,Mar25_2022,Mar26_2022,Mar27_2022,Mar28_2022,Mar29_2022,Mar30_2022,Mar31_2022,Apr01_2022,Apr02_2022,Apr03_2022,Apr04_2022,Apr05_2022,Apr06_2022,Apr07_2022,Apr08_2022,Apr09_2022,Apr10_2022,Apr11_2022,Apr12_2022,Apr13_2022,Apr14_2022,Apr15_2022,Apr16_2022,Apr17_2022,Apr18_2022,Apr19_2022,Apr20_2022,Apr21_2022,Apr22_2022,Apr23_2022,Apr24_2022,Apr25_2022,Apr26_2022,Apr27_2022,Apr28_2022,Apr29_2022,Apr30_2022,May01_2022,May02_2022,May03_2022,May04_2022,May05_2022,May06_2022,May07_2022,May08_2022,May09_2022,May10_2022,May11_2022,May12_2022,May13_2022,May14_2022,May15_2022,May16_2022,May17_2022,May18_2022,May19_2022,May20_2022,May21_2022,May22_2022,May23_2022,May24_2022,May25_2022,May26_2022,May27_2022,May28_2022,May29_2022,May30_2022,May31_2022,Jun01_2022,Jun02_2022,Jun03_2022,Jun04_2022,Jun05_2022,Jun06_2022,Jun07_2022,Jun08_2022,Jun09_2022,Jun10_2022,Jun11_2022,Jun12_2022,Jun13_2022,Jun14_2022,Jun15_2022,Jun16_2022,Jun17_2022,Jun18_2022,Jun19_2022,Jun20_2022,Jun21_2022,Jun22_2022,Jun23_2022,Jun24_2022,Jun25_2022,Jun26_2022,Jun27_2022,Jun28_2022,Jun29_2022,Jun30_2022,Jul01_2022,Jul02_2022,Jul03_2022,Jul04_2022,Jul05_2022,Jul06_2022,Jul07_2022,Jul08_2022,Jul09_2022,Jul10_2022,Jul11_2022,Jul12_2022,Jul13_2022,Jul14_2022,Jul15_2022,Jul16_2022,Jul17_2022,Jul18_2022,Jul19_2022,Jul20_2022,Jul21_2022,Jul22_2022,Jul23_2022,Jul24_2022,Jul25_2022,Jul26_2022,Jul27_2022,Jul28_2022,Jul29_2022,Jul30_2022,Jul31_2022,Aug01_2022,Aug02_2022,Aug03_2022,Aug04_2022,Aug05_2022,Aug06_2022,Aug07_2022,Aug08_2022,Aug09_2022,Aug10_2022,Aug11_2022,Aug12_2022,Aug13_2022,Aug14_2022,Aug15_2022,Aug16_2022,Aug17_2022,Aug18_2022,Aug19_2022,Aug20_2022,Aug21_2022,Aug22_2022,Aug23_2022,Aug24_2022,Aug25_2022,Aug26_2022,Aug27_2022,Aug28_2022,Aug29_2022,Aug30_2022,Aug31_2022,Sep01_2022,Sep02_2022,Sep03_2022,Sep04_2022,Sep05_2022,Sep06_2022,Sep07_2022,Sep08_2022,Sep09_2022,Sep10_2022,Sep11_2022,Sep12_2022,Sep13_2022,Sep14_2022,Sep15_2022,Sep16_2022,Sep17_2022,Sep18_2022,Sep19_2022,Sep20_2022,Sep21_2022,Sep22_2022,Sep23_2022,Sep24_2022,Sep25_2022,Sep26_2022,Sep27_2022,Sep28_2022,Sep29_2022,Sep30_2022,Oct01_2022,Oct02_2022,Oct03_2022,Oct04_2022,Oct05_2022,Oct06_2022,Oct07_2022,Oct08_2022,Oct09_2022,Oct10_2022,Oct11_2022,Oct12_2022,Oct13_2022,Oct14_2022,Oct16_2022,Oct17_2022,Oct18_2022,Oct19_2022,Oct20_2022,Oct21_2022,Oct22_2022,Oct23_2022,Oct24_2022,Oct25_2022,Oct26_2022,Oct27_2022,Oct28_2022,Oct29_2022,Oct30_2022,Oct31_2022,Nov02_2022,Nov03_2022,Nov04_2022,Nov05_2022,Nov06_2022,Nov07_2022,Nov08_2022,Nov09_2022,Nov11_2022,Nov12_2022,Nov13_2022,Nov14_2022,Nov15_2022,Nov16_2022,Nov17_2022,Nov18_2022,Nov19_2022,Nov20_2022,Nov21_2022,Nov22_2022,Nov23_2022,Nov24_2022,Nov25_2022,Nov26_2022,Nov27_2022,Nov28_2022,Nov29_2022,Nov30_2022,Dec01_2022,Dec03_2022,Dec04_2022,Dec05_2022,Dec06_2022,Dec07_2022,Dec08_2022,Dec09_2022,Dec10_2022,Dec11_2022,Dec12_2022,Dec13_2022,Dec14_2022,Dec15_2022,Dec16_2022,Dec17_2022,Dec18_2022,Dec19_2022,Dec20_2022,Dec21_2022,Dec22_2022,Dec23_2022,Dec24_2022,Dec25_2022,Dec26_2022,Dec27_2022,Dec28_2022,Dec29_2022,Dec30_2022,Dec31_2022,Jan01_2023,Jan02_2023,Jan03_2023
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,"111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","110,461","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","110,461","110,461","111,163","111,163","111,163","111,163","110,461","111,163","111,163","111,163","111,163","111,163","111,163","110,461","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","111,163","110,461","110,461","111,163","111,163","110,461","110,461","110,461","110,461","111,163","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461","110,461"
USA,"1,792,150","1,797,205","1,802,806","1,808,479","1,816,135","1,818,636","1,829,131","1,833,630","1,841,253","1,846,976","1,853,369","1,856,825","1,859,315","1,869,320","1,874,811","1,880,903","1,886,766","1,893,153","1,895,167","1,895,792","1,909,159","1,913,705","1,919,022","1,925,046","1,930,760","1,932,449","1,933,643","1,947,146","1,951,398","1,956,466","1,961,762","1,968,891","1,970,506","1,971,408","1,979,022","1,986,643","1,991,289","1,996,673","2,002,490","2,004,089","2,005,238","2,016,491","2,020,794","2,025,669","2,030,665","2,036,075","2,037,461","2,038,561","2,069,420","2,077,042","2,081,509","2,086,775","2,092,028","2,092,836","2,094,493","2,104,976","2,108,645","2,113,737","2,118,493","2,123,756","2,125,180","2,126,408","2,137,068","2,141,406","2,146,152","2,148,087","2,155,223","2,159,192","2,160,301","2,169,818","2,173,863","2,178,874","2,184,196","2,190,078","2,215,531","2,217,252","2,228,431","2,231,525","2,236,827","2,239,391","2,241,579","2,242,266","2,242,880","2,254,743","2,259,195","2,263,665","2,269,825","2,275,890","2,277,562","2,278,920","2,291,266","2,296,094","2,301,903","2,306,726","2,314,205","2,316,642","2,317,902","2,330,829","2,335,361","2,340,655","2,346,228","2,352,368","2,354,282","2,355,820","2,370,443","2,375,731","2,381,732","2,388,258","2,391,526","2,391,655","2,394,706","2,406,648","2,415,419","2,422,923","2,429,817","2,434,034","2,435,421","2,437,195","2,448,665","2,463,115","2,475,292","2,483,791","2,493,161","2,496,217","2,499,044","2,520,227","2,529,338","2,542,414","2,553,775","2,564,277","2,568,137","2,571,033","2,582,225","2,598,348","2,609,670","2,688,102","2,698,230","2,633,332","2,635,896","2,654,226","2,661,001","2,669,233","2,677,193","2,685,089","2,687,514","2,689,323","2,700,222","2,712,150","2,719,099","2,724,296","2,732,302","2,735,355","2,736,864","2,748,478","2,753,686","2,759,878","2,765,402","2,770,481","2,772,040","2,774,660","2,780,552","2,791,809","2,795,983","2,800,674","2,806,505","2,808,127","2,809,013","2,811,368","2,821,212","2,825,085","2,828,907","2,833,985","2,835,143","2,835,754","2,843,988","2,847,010","2,850,385","2,855,366","2,859,549","2,861,161","2,861,699","2,867,006","2,872,172","2,876,279","2,879,729","2,883,239","2,884,236","2,884,885","2,891,989","2,893,828","2,897,675","2,900,599","2,904,195","2,906,160","2,909,824","2,914,546","2,918,568","2,921,675","2,924,896","2,925,884","2,926,407","2,930,000","2,934,637","2,938,419","2,941,815","2,944,574","2,945,344","2,945,866","2,949,064","2,952,541","2,955,275","2,957,638","2,962,387","2,963,139","2,963,702","2,966,228","2,967,412","2,969,875","2,974,186","2,976,631","2,977,089","2,977,384","2,979,667","2,981,044","3,108,838","2,986,727","2,989,904","2,990,303","2,990,818","2,992,809","2,996,227","2,999,223","3,000,821","3,004,892","3,005,403","3,005,820","3,007,793","3,010,803","3,013,472","3,015,012","3,022,041","3,022,657","3,023,096","3,025,189","3,029,263","3,032,684","3,034,201","3,038,299","3,038,939","3,039,316","3,041,138","3,045,816","3,049,007","3,050,623","3,052,177","3,052,872","3,053,760","3,055,331","3,056,690","3,059,159","3,062,171","3,072,057","3,072,036","3,072,003","3,071,962","3,075,907","3,079,380","3,081,131","3,087,481","3,088,309","3,088,823","3,090,634","3,094,843","3,098,512","3,100,053","3,104,089","3,104,810","3,105,329","3,106,865","3,107,975","3,110,786","3,111,948","3,113,129","3,113,525","3,113,874","3,114,411","3,117,100","3,120,265","3,121,658","3,130,474","3,131,312","3,131,505","3,133,852","3,135,527","3,138,339","3,139,630","3,143,890","3,144,064","3,144,221","3,144,302","3,147,574","3,150,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,309,677","3,310,934","3,311,538","3,313,248","3,314,879","3,315,490","3,317,687","3,316,099","3,317,392","3,317,878","3,319,940","3,322,161","3,328,395","3,328,380","3,328,749","3,330,083","3,330,779","3,332,495","3,337,141","3,338,015","3,340,859","3,341,046","3,339,328","3,339,953","3,341,528","3,343,032","3,350,646","3,347,815","3,347,936","3,348,488","3,349,431","3,350,876","3,352,054","3,356,244","3,353,221","3,354,034","3,354,513","3,356,316","3,357,123","3,358,053","3,358,248","3,361,256","3,362,006","3,362,181","3,363,580","3,364,349","3,365,079","3,369,375","3,369,540","3,365,825","3,368,629","3,377,101","3,377,756","3,381,680","3,381,865","3,378,398","3,383,475","3,385,980","3,387,605","3,387,811","3,387,972","3,388,700","3,389,435","3,390,639","3,392,004","3,393,789","3,394,001","3,397,447","3,398,146","3,398,966","3,401,065","3,401,824","3,402,006","3,402,096","3,402,232","3,403,536","3,403,798","3,405,308","3,408,979","3,409,709","3,412,882","3,413,347","3,414,505","3,415,671","3,417,037","3,417,875","3,418,128","3,420,664","3,421,018","3,422,420","3,423,557","3,425,143","3,425,674","3,425,920","3,426,124","3,432,276","3,433,258","3,434,365","3,436,508","3,436,844","3,437,030","3,437,426","3,437,518","3,438,545","3,439,289","3,440,312","3,440,802","3,440,817","3,445,982","3,446,525","3,447,818"
India,"381,927","383,173","384,505","385,776","386,906","388,048","388,903","389,917","391,060","392,229","392,218","394,413","395,519","396,426","397,428","398,648","399,792","400,903","402,130","403,252","404,075","405,011","406,231","407,299","408,377","409,452","410,347","411,046","411,853","412,851","414,167","415,147","416,045","416,952","417,682","418,678","419,615","420,535","421,369","422,066","422,842","423,539","424,373","425,309","426,237","427,173","428,138","429,085","429,788","430,586","431,509","432,421","433,402","434,232","435,120","435,739","436,449","437,202","437,190","437,179","437,167","439,961","440,572","441,384","442,287","443,276","444,097","444,991","445,993","446,635","447,415","448,292","449,161","449,963","450,800","451,556","452,859","452,847","453,754","454,564","455,397","456,201","457,032","457,637","458,349","459,129","459,902","460,717","461,675","462,539","463,246","464,083","464,937","466,771","466,854","467,735","468,572","469,879","469,867","470,701","471,688","472,576","473,556","474,410","475,114","475,825","476,691","477,598","478,418","479,293","479,955","480,614","481,416","482,238","483,211","484,092","485,645","485,632","486,247","487,290","488,268","489,318","490,386","491,552","492,656","493,743","494,857","496,357","497,798","499,061","500,200","501,426","502,350","503,514","504,936","506,304","507,848","509,234","510,662","511,701","512,978","514,227","515,351","516,466","519,052","517,885","520,171","521,370","522,600","523,836","524,972","527,052","528,071","529,038","529,985","531,238","532,302","533,482","534,503","535,498","536,246","537,108","537,987","538,863","539,789","540,685","542,110","542,096","542,855","543,684","544,494","545,214","546,010","546,724","547,226","547,854","548,399","549,014","549,658","550,963","550,948","551,370","551,978","553,227","553,212","553,777","554,921","554,906","555,271","555,756","556,278","556,775","557,212","557,754","557,739","558,886","558,872","559,329","559,807","560,261","560,688","560,981","561,378","561,808","562,226","562,643","563,004","563,321","563,531","563,848","564,176","564,505","564,813","565,130","565,413","565,591","565,576","565,851","565,836","565,821","565,806","592,552","592,536","592,807","593,091","593,395","593,699","594,008","594,303","594,287","595,166","595,150","595,489","595,810","596,148","596,468","596,663","596,946","597,163","597,147","597,764","598,352","598,336","598,560","598,890","599,210","599,876","599,514","599,844","600,675","600,659","600,897","601,191","601,515","601,820","602,160","602,459","602,653","602,637","603,237","603,543","604,177","604,161","604,145","604,129","604,908","605,216","605,514","605,498","605,482","606,380","606,364","606,765","606,971","607,198","607,420","607,649","607,858","608,019","608,232","608,899","608,883","609,236","609,220","609,866","609,850","610,321","610,526","610,976","610,960","611,487","611,471","611,994","612,314","612,298","612,912","613,253","613,530","613,781","614,002","614,306","614,290","614,274","615,162","615,469","615,760","615,744","615,925","616,535","616,518","617,103","617,662","617,646","617,630","618,132","618,470","618,814","619,149","619,474","619,901","619,884","620,171","620,456","620,722","620,989","621,260","621,525","621,703","621,978","622,292","622,562","622,830","623,091","623,340","623,510","623,752","623,966","624,203","624,402","624,644","624,898","625,023","625,157","625,399","625,639","625,945","626,153","626,355","626,501","626,762","627,035","627,297","627,580","627,834","628,047","628,148","628,359","628,592","628,764","628,974","629,444","629,427","629,572","629,816","630,028","630,243","630,451","630,434","630,912","631,027","631,010","631,494","631,701","631,921","633,838","631,888","632,318","632,877","632,860","632,844","633,295","633,493","633,477","633,791","633,774","633,758","634,165","634,149","636,310","636,804","635,043","635,175","635,158","635,142","637,173","635,328","635,821","635,804","635,788","636,032","636,385","638,317","636,917","636,318","636,301","637,028","637,508","637,491","637,475","637,458","637,766","637,749","637,865","637,848","638,035","640,224","640,454","638,213","638,329","640,832","640,832","640,832","641,055","638,695","641,322","641,322","641,523","641,523","641,753","641,753","642,001","642,001","642,212","642,212","642,535","642,535","642,535","642,859","643,041","643,041","643,595","643,595","643,809","643,809","644,245","644,245","644,607","644,768","645,065","645,065","645,260","645,378","645,378","645,378","645,378","645,810","645,810","645,810","645,970","645,970","645,970","645,970","646,141","646,427","646,427","646,593","646,593","646,779","646,779","646,779","646,895","646,931","646,931","647,195","647,195","647,195","647,592","647,592","647,766"
Brazil,"266,368","266,363","266,358","266,353","266,348","266,342","266,337","266,332","266,327","266,322","266,317","267,185","267,180","267,175","267,170","267,165","267,160","267,155","267,149","267,144","267,139","267,134","267,129","267,124","267,119","297,394","297,388","297,382","297,377","297,371","297,365","297,360","297,354","297,348","297,342","297,337","297,331","297,325","297,320","297,314","297,308","297,302","297,297","297,291","297,285","297,280","297,274","297,268","297,262","297,257","297,251","297,245","297,240","297,234","297,228","297,222","297,217","297,211","297,205","297,200","297,194","297,188","297,183","297,177","297,171","297,165","297,160","297,154","297,148","297,143","297,137","297,131","297,125","297,120","297,114","297,108","297,103","297,097","297,091","297,086","297,080","297,074","297,068","297,063","297,057","297,051","297,046","297,040","297,034","297,028","297,023","297,017","297,011","297,006","297,000","296,994","296,989","296,983","296,977","296,971","296,966","296,960","296,954","296,949","296,943","296,937","296,932","296,926","296,920","296,914","296,909","296,903","296,897","296,892","296,886","296,880","296,875","296,869","296,863","296,858","296,852","296,846","296,840","296,835","296,829","296,823","296,818","296,812","296,806","296,801","296,795","296,789","296,783","296,778","296,772","296,766","296,761","296,755","296,749","296,744","296,738","296,732","296,727","296,721","296,715","296,709","296,704","296,698","296,692","296,687","296,681","296,675","296,670","296,664","296,658","296,653","296,647","296,641","296,636","296,630","296,624","296,618","296,613","296,607","296,601","296,596","296,590","296,584","296,579","296,573","296,567","296,562","296,556","296,550","296,545","296,539","296,533","296,528","296,522","296,516","296,510","296,505","296,499","296,493","296,488","296,482","296,476","296,471","296,465","296,459","296,454","296,448","296,442","296,431","296,425","296,420","296,414","296,408","296,403","296,397","296,391","296,386","296,380","296,374","296,368","296,363","296,357","296,351","296,346","296,340","296,334","296,329","296,323","296,317","296,312","296,306","296,300","296,295","296,289","296,283","296,278","296,272","296,266","296,261","296,255","296,249","296,244","296,238","296,232","296,227","296,221","296,215","296,210","296,204","296,198","296,193","296,187","296,181","296,176","296,170","296,164","296,159","296,153","296,147","296,142","296,136","296,130","296,125","296,119","296,113","296,108","296,102","296,096","296,091","296,085","296,079","296,074","296,068","296,062","296,057","296,051","296,045","296,040","296,034","296,028","296,023","296,017","296,011","296,006","296,000","295,994","295,989","295,983","295,977","295,972","295,966","295,960","295,955","295,949","295,943","295,938","295,932","295,926","295,921","295,915","295,909","295,904","295,898","295,892","295,887","295,881","295,875","295,870","295,864","295,858","295,853","295,847","295,841","295,836","295,830","295,824","295,819","295,813","295,808","295,802","295,796","295,791","295,785","295,779","295,774","295,768","295,762","295,757","295,751","295,745","295,740","295,734","295,728","295,723","295,717","295,711","295,706","295,700","295,694","295,689","295,683","295,678","295,672","295,666","295,661","295,655","295,649","295,644","295,638","295,632","295,627","295,621","295,615","295,610","295,604","295,598","295,593","295,587","295,581","295,576","295,570","295,565","295,559","295,553","295,548","295,542","295,536","295,531","295,525","295,519","295,514","295,508","295,502","295,497","295,491","295,486","295,480","295,474","295,469","295,463","295,457","295,452","295,446","295,440","295,435","295,429","295,423","295,418","295,412","296,146","295,401","295,395","295,390","295,384","295,378","295,373","295,367","295,361","295,356","295,350","295,345","295,339","295,333","296,146","296,146","295,316","295,311","295,305","295,299","296,146","295,288","295,283","295,277","295,271","295,266","295,260","296,146","295,243","295,237","295,232","295,226","295,221","295,215","295,209","295,204","295,198","295,192","295,187","295,181","295,175","296,146","296,146","295,159","295,147","296,146","296,146","296,146","296,146","295,119","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146","296,146"
