Date,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical
Aug08_2021,64152230,258212,933104,4603,59749496,3469630,37381
Aug09_2021,64396627,244397,937441,4337,59984181,3475005,37178
Aug10_2021,64666658,270031,942609,5168,60225137,3498912,38455
Aug11_2021,64958108,285302,947365,4756,60478817,3531926,38897
Aug12_2021,65234866,276758,952180,4815,60724259,3558427,39345
Aug13_2021,65515043,280177,956861,4681,60955934,3602248,39770
Aug14_2021,65778837,263794,961298,4437,61190510,3627029,40238
Aug15_2021,66032896,253397,965858,4550,61424093,3642945,40430
Aug16_2021,66276680,242671,970188,4330,61657884,3648608,40431
Aug17_2021,66544544,266048,974644,4456,61897009,3672891,40652
Aug18_2021,66801007,256214,979050,4406,62138835,3683122,40671
Aug19_2021,67068604,265913,984069,5019,62377829,3706706,40707
Aug20_2021,67331641,255760,988718,4649,62613161,3729762,41051
Aug21_2021,67576575,242816,993122,4404,62853588,3729865,41645
Aug22_2021,67815185,239000,997858,4731,63095867,3721460,41533
Aug23_2021,68037543,221891,1001765,3907,63335414,3700364,41555
Aug24_2021,68308168,269490,1006539,4774,63611095,3690534,41403
Aug25_2021,68587195,273497,1011271,4732,63866716,3709208,41414
Aug26_2021,68864505,273752,1015816,4545,64130419,3718270,41304
Aug27_2021,69136228,263683,1019904,4088,64359149,3757175,41335
Aug28_2021,69392780,256403,1023879,3970,64596909,3771992,41508
Aug29_2021,69636738,243958,1027771,3892,64832128,3776839,41556
Aug30_2021,69880071,235448,1031527,3756,65078532,3770012,41514
Aug31_2021,70117929,233528,1034941,3414,65325119,3757869,41431
Sep01_2021,70379189,262120,1039393,4452,65617939,3721857,41422
Sep02_2021,70635608,256419,1043260,3867,65877683,3714665,40374
Sep03_2021,70876286,241676,1047024,3764,66120143,3709119,41345
Sep04_2021,71102579,221613,1050687,3659,66374225,3677667,41024
Sep05_2021,71323458,220736,1054107,3416,66635247,3634104,40911
Sep06_2021,71528592,203668,1057544,3437,66888361,3582687,40900
Sep07_2021,71742600,214008,1061355,3810,67137027,3544218,40603
Sep08_2021,71983706,221632,1065259,3859,67418755,3499692,39697
Sep09_2021,72197103,213397,1068431,3172,67658191,3470481,39556
Sep10_2021,72407280,210177,1071475,3044,67923736,3412069,39754
Sep11_2021,72612357,204733,1074800,3323,68171451,3366106,39543
Sep12_2021,72809347,194618,1077617,2783,68421243,3310487,39487
Sep13_2021,72991373,182026,1080733,3009,68676047,3234593,39055
Sep14_2021,73181512,189473,1083779,3045,68923321,3174412,38920
Sep15_2021,73375028,191752,1086910,3132,69184171,3103947,38645
Sep16_2021,73573708,196816,1089966,3029,69421496,3062246,38255
Sep17_2021,73763595,189910,1092863,2897,69637233,3033499,37908
Sep18_2021,73945759,177798,1095522,2635,69870746,2979491,37901
Sep19_2021,74119476,173717,1098146,2624,70112436,2908894,37625
Sep20_2021,74284168,162861,1100449,2303,70322176,2861543,37340
Sep21_2021,74455181,170893,1103067,2626,70518939,2833175,37380
Sep22_2021,74626626,170029,1105627,2549,70741767,2779232,37317
Sep23_2021,74799288,171624,1107907,2280,70944103,2747278,36580
Sep24_2021,74965185,164621,1110011,2104,71116810,2738364,36207
Sep25_2021,75120478,155258,1111988,1977,71319300,2689190,36123
Sep26_2021,75276803,156325,1113973,1985,71511529,2651301,34609
Sep27_2021,75415030,137756,1115949,1976,71688113,2610968,34115
Sep28_2021,75550937,135907,1118334,2385,71898630,2533973,34006
Sep29_2021,75700998,150061,1120494,2160,72098380,2482124,33718
Sep30_2021,75853416,152418,1122525,2031,72283311,2447580,32378
Oct01_2021,76001012,147596,1124411,1879,72471744,2404857,32790
Oct02_2021,76134445,133245,1126163,1752,72634776,2373506,32529
Oct03_2021,76260953,126508,1127679,1516,72842858,2290416,32307
Oct04_2021,76382223,120369,1129295,1596,73052344,2200584,32165
Oct05_2021,76508023,124873,1130884,1585,73230128,2147011,31739
Oct06_2021,76637180,128641,1132485,1601,73374376,2130319,31580
Oct07_2021,76766710,129530,1134292,1807,73513858,2118560,31323
Oct08_2021,76894784,128074,1135888,1596,73646772,2112124,30917
Oct09_2021,77011387,116639,1137487,1599,73789053,2084847,30717
Oct10_2021,77130323,118975,1138899,1411,73955399,2036025,30489
Oct11_2021,77237756,107447,1140273,1374,74091456,2006027,30221
Oct12_2021,77358916,120109,1141906,1630,74247076,1969934,29826
Oct13_2021,77481174,122423,1143449,1543,74372827,1964898,29678
Oct14_2021,77603530,122433,1145122,1675,74492820,1965588,30477
Oct15_2021,77720592,117127,1146571,1449,74614479,1959542,29346
Oct16_2021,77826088,105548,1147935,1364,74735783,1942370,29111
Oct17_2021,77933052,105264,1149172,1225,74860579,1923301,28893
Oct18_2021,78035002,101992,1150412,1240,74980667,1903923,28746
Oct19_2021,78146645,111221,1151871,1459,75097905,1896869,28598
Oct20_2021,78258263,111702,1153014,1142,75207192,1898057,27867
Oct21_2021,78367534,108952,1154524,1509,75323399,1889611,27749
Oct22_2021,78478354,110566,1156458,1932,75447583,1874313,27622
Oct23_2021,78579394,101089,1157992,1534,75568372,1853030,27489
Oct24_2021,78678399,98976,1159550,1556,75677120,1841729,26992
Oct25_2021,78769451,91063,1161023,1473,75789075,1819353,26739
Oct26_2021,78870142,100691,1162734,1711,75901129,1806279,26895
Oct27_2021,78976770,106628,1164722,1988,76010970,1801078,27303
Oct28_2021,79081365,104595,1166745,2023,76120204,1794416,27158
Oct29_2021,79185479,100529,1168225,1478,76230706,1786548,27020
Oct30_2021,79282504,93005,1170004,1779,76339871,1772629,26924
Oct31_2021,79375655,92992,1171272,1262,76442317,1762066,25513
Nov01_2021,79457590,81465,1172255,975,76539156,1746179,25449
Nov02_2021,79567676,100519,1174073,1379,76649211,1744392,25277
Nov03_2021,79674396,106446,1175655,1574,76760866,1737875,25633
Nov04_2021,79777240,102844,1177054,1399,76864493,1735693,27490
Nov05_2021,79875115,97875,1178581,1527,76964484,1732050,27462
Nov06_2021,79969247,94132,1180111,1530,77063718,1725418,24762
Nov07_2021,80060908,91567,1181390,1279,77157813,1721705,27977
Nov08_2021,80147003,85904,1182600,1206,77262852,1701551,27831
Nov09_2021,80246653,97484,1184092,1452,77368434,1694127,27727
Nov10_2021,80347887,101961,1185451,1359,77462254,1700182,27990
Nov11_2021,80442736,94479,1187036,1516,77556567,1699133,27930
Nov12_2021,80536430,93605,1188646,1611,77656680,1691104,27875
Nov13_2021,80621005,84465,1190060,1410,77745418,1685527,28112
Nov14_2021,80704966,83951,1191322,1262,77832402,1681242,28071
Nov15_2021,80785793,80660,1192512,1190,77922568,1670713,27953
Nov16_2021,80874370,88420,1193846,1334,78022323,1658201,28063
Nov17_2021,80972364,93768,1195528,1669,78152183,1624653,28503
Nov18_2021,81063019,90518,1197228,1700,78253088,1612703,28579
Nov19_2021,81152194,88989,1198674,1383,78345898,1607622,28690
Nov20_2021,81236347,83678,1200038,1361,78459062,1577247,28750
Nov21_2021,81315729,79537,1201225,1191,78564281,1550223,29089
Nov22_2021,81395611,79670,1202550,1325,78658750,1534311,28658
Nov23_2021,81515459,91195,1204077,1587,78756434,1554948,28970
Nov24_2021,81608190,92539,1205499,1412,78868612,1534079,29204
Nov25_2021,81699446,91229,1207103,1602,78965017,1527326,29218
Nov26_2021,81787591,88145,1208582,1479,79058962,1520047,29325
Nov27_2021,81874509,86942,1210208,1626,79142960,1521341,29063
Nov28_2021,81954233,79625,1211480,1268,79217926,1524827,29644
Nov29_2021,82035495,79433,1212637,1155,79310978,1511880,29716
Nov30_2021,82124324,88443,1213907,1267,79403585,1506832,29099
Dec01_2021,82214516,90192,1215454,1547,79494740,1504322,30863
Dec02_2021,82301219,86460,1216781,1323,79582963,1501475,30567
Dec03_2021,82386226,84193,1218235,1452,79655456,1512535,29832
Dec04_2021,82465768,79468,1219444,1205,79718662,1527662,30018
Dec05_2021,82544348,78580,1223335,1185,79790375,1530638,30144
Dec06_2021,82619072,74687,1224506,1171,79865931,1528635,29992
Dec07_2021,82703584,84708,1225704,1197,79942078,1535802,30069
Dec08_2021,82789884,85928,1226920,1217,80045587,1517377,30430
Dec09_2021,82873819,83989,1228645,1721,80147334,1497840,30592
Dec10_2021,82954430,80296,1229920,1269,80220899,1503611,30527
Dec11_2021,83032544,78076,1231213,1293,80291287,1510044,30418
Dec12_2021,83105640,73053,1232400,1187,80361068,1512172,30471
Dec13_2021,83177007,71366,1233512,1112,80430333,1513162,30291
Dec14_2021,83256562,79555,1234682,1170,80500476,1521404,30324
Dec15_2021,83336759,80193,1236007,1325,80576828,1523924,30334
Dec16_2021,83432869,77318,1237264,1257,80649283,1546322,30345
Dec17_2021,83508759,76024,1238469,1205,80748769,1521521,30343
Dec18_2021,83579520,70761,1239654,1185,80814013,1525853,30290
Dec19_2021,83648230,68569,1240600,944,80886186,1521444,29946
Dec20_2021,83713961,65841,1241866,1266,80964360,1507735,29724
Dec21_2021,83787192,72860,1243048,1182,81080915,1463229,29888
Dec22_2021,83863182,76109,1244393,1340,81155404,1463385,30215
Dec23_2021,83935982,72955,1245771,1375,81228352,1461859,29486
Dec24_2021,84011195,73396,1246975,1193,81328424,1435796,29710
Dec25_2021,84082904,71369,1248110,1126,81398671,1436123,29646
Dec26_2021,84152379,69295,1249194,1083,81473690,1429495,29401
Dec27_2021,84228340,75943,1250208,1014,81548687,1429445,29390
Dec28_2021,84317346,89006,1251288,1080,81610775,1455283,28830
Dec29_2021,84421366,104011,1252329,1044,81710896,1458141,28946
Dec30_2021,84542804,121438,1253477,1097,81801676,1487651,29061
Dec31_2021,84667929,125122,1254782,1305,81883102,1530045,28536
Jan01_2022,84787977,120048,1255776,994,81951375,1580826,27531
Jan02_2022,84912630,123092,1256592,816,82013513,1642525,27995
Jan03_2022,85062247,147444,1257367,775,82101862,1703018,27636
Jan04_2022,85250606,181492,1258626,1259,82203133,1788847,27638
Jan05_2022,85511464,252516,1259699,1072,82312235,1939530,27035
Jan06_2022,85813121,292287,1260672,974,82423647,2128802,27209
Jan07_2022,86129953,316832,1261745,1073,82541005,2327203,26448
Jan08_2022,86488644,358348,1262965,1220,82661229,2564450,26657
Jan09_2022,86861024,364978,1263771,806,82783606,2813647,26118
Jan10_2022,87267514,375627,1264807,1036,83013309,2989398,26435
Jan11_2022,87688425,420911,1266141,1334,83150642,3271642,26857
Jan12_2022,88206459,506006,1267308,1167,83365621,3573530,26397
Jan13_2022,88756454,549947,1268328,1020,83634411,3853715,26350
Jan14_2022,89280801,524317,1269432,1101,83892463,4118906,25938
Jan15_2022,89835972,555171,1270358,921,84227365,4338249,26272
Jan16_2022,90339720,502388,1271312,954,84564487,4503921,25708
Jan17_2022,90827346,482239,1272199,887,84893470,4661677,26844
Jan18_2022,91360933,533587,1273276,1077,85251326,4836331,26098
Jan19_2022,92189795,616373,1274521,1212,85688884,5226390,26475
Jan20_2022,92897619,707824,1275929,1408,86266106,5355584,25538
Jan21_2022,93606952,702224,1277205,1276,86736576,5593171,25709
Jan22_2022,94279701,672996,1278473,1266,87236550,5764678,26057
Jan23_2022,94884860,605159,1279585,1112,87675538,5929737,26186
Jan24_2022,95644409,585647,1280853,1191,88283763,6079793,26356
Jan25_2022,96312482,668123,1282252,1399,88857737,6172493,26597
Jan26_2022,97058522,711558,1283621,1364,89407238,6367663,26811
Jan27_2022,97743730,685201,1285016,1397,90277874,6180840,27018
Jan28_2022,98410197,667059,1286703,1690,90824498,6298996,26908
Jan29_2022,99080955,670758,1288389,1686,91589033,6203533,27211
Jan30_2022,99772684,671337,1290156,1767,92248802,6233726,27411
Jan31_2022,100408830,636073,1292250,2085,92838426,6278154,26601
Feb01_2022,101047174,638374,1294774,2524,93500314,6252086,26588
Feb02_2022,101689460,642045,1296525,1751,94042697,6350238,26528
Feb03_2022,102361032,671517,1298839,2314,94596819,6465374,27000
Feb04_2022,103042027,680750,1300944,2105,95124936,6616147,26700
Feb05_2022,103629540,587511,1302712,1767,95907694,6419134,27774
Feb06_2022,104233539,600200,1304840,2128,96527386,6401313,27526
Feb07_2022,104799026,565107,1307029,2189,97102102,6389895,28090
Feb08_2022,105388125,587754,1309517,2484,97673218,6405390,28259
Feb09_2022,106016311,628212,1311978,2460,98338213,6366120,29186
Feb10_2022,106618236,602048,1313919,1848,98875766,6428551,29474
Feb11_2022,107192881,574053,1316138,2135,99428889,6447854,29678
Feb12_2022,107736516,543635,1318034,1896,99983337,6435145,29661
Feb13_2022,108234216,494341,1319657,1623,100484866,6429693,29831
Feb14_2022,108716308,482092,1321435,1778,101038219,6356654,29974
Feb15_2022,109246613,526788,1323318,1831,101521579,6401716,30358
Feb16_2022,109826345,579732,1325303,1985,102060317,6440725,30241
Feb17_2022,110408977,582632,1327456,2133,102567476,6514045,30988
Feb18_2022,110997907,588930,1329340,1875,103078668,6589899,30287
Feb19_2022,111559074,546839,1331610,2270,103578381,6649083,31150
Feb20_2022,112080604,521608,1333374,1764,104076708,6670522,30563
Feb21_2022,112575489,494988,1335107,1731,104552666,6687716,31250
Feb22_2022,113112176,536417,1336888,1781,105021415,6753873,31432
Feb23_2022,113756349,622402,1339068,2180,105477886,6939395,31202
Feb24_2022,114378556,622253,1341231,2161,105900221,7137104,31142
Feb25_2022,114967953,589515,1343118,1877,106366780,7258055,31390
Feb26_2022,115579780,563087,1345032,1914,106784648,7450100,30769
Feb27_2022,116155431,551743,1346681,1625,107207225,7601525,31020
Feb28_2022,116734840,549554,1348495,1811,107613388,7772957,30979
Mar01_2022,117291566,541245,1350428,1928,107989468,7951670,31352
Mar02_2022,117997045,663771,1352434,2004,108368331,8276280,33425
Mar03_2022,118702789,648384,1354252,1818,108729126,8619411,31003
Mar04_2022,119489461,698470,1356498,2246,109084907,9048056,30536
Mar05_2022,120210961,662895,1358458,1960,109432403,9420100,31211
Mar06_2022,120840074,629113,1360222,1764,109813254,9666598,30715
Mar07_2022,121432850,592776,1361890,1668,110148545,9922415,30518
Mar08_2022,122094300,613406,1363714,1796,110571554,10159032,30372
Mar09_2022,122939916,745049,1365655,1941,111210518,10363743,29776
Mar10_2022,123778774,746291,1367530,1875,110575188,6306052,29849
Mar11_2022,124484715,686376,1369342,1677,110923469,6379153,29551
Mar12_2022,125531828,761438,1371040,1698,111270685,6693970,29179
Mar13_2022,126290628,716267,1372764,1724,111593327,6778479,29190
Mar14_2022,127086228,670484,1374435,1602,112041596,6814570,29377
Mar15_2022,127820689,734461,1376077,1642,112377361,6849589,29002
Mar16_2022,128875889,787653,1377647,1570,112757428,6152237,28794
Mar17_2022,130053626,1001884,1379559,1912,113117072,6326158,28743
Mar18_2022,130843504,760139,1381176,1617,113500584,6304374,28117
Mar19_2022,131849554,731804,1382720,1544,113831067,6581039,27606
Mar20_2022,132486970,637416,1384258,1538,114122240,6577460,28321
Mar21_2022,132990636,495845,1385557,1262,114514531,6464851,27488
Mar22_2022,133754181,645125,1386936,1379,114899120,6475180,27372
Mar23_2022,134532691,765530,1388423,1485,115281827,6367045,27557
Mar24_2022,135203437,670751,1390006,1583,115627075,6282968,27315
Mar25_2022,135873013,617056,1395355,1344,115966201,6258852,27308
Mar26_2022,136524624,596355,1396577,1222,116300927,6230657,26791
Mar27_2022,137083588,558964,1397682,1105,116656913,6106796,26804
Mar28_2022,137678456,412508,1398734,1015,116936233,6226849,26709
Mar29_2022,138279820,578102,1399696,962,118755357,4653545,26820
Mar30_2022,138933921,654101,1400886,1190,119030268,4600603,26953
Mar31_2022,139508341,562909,1402053,1167,119408543,4468754,26346
Apr01_2022,140019863,498027,1403110,1057,119613298,4488934,25723
Apr02_2022,140493032,473104,1404173,1063,119901075,4405146,25396
Apr03_2022,140957323,412465,1405003,830,120111143,4420946,24982
Apr04_2022,141266315,309136,1405808,805,120333960,4376296,24749
Apr05_2022,141706095,439777,1406554,746,120783783,4096554,24724
Apr06_2022,142173999,458591,1407497,943,121046634,4012126,24282
Apr07_2022,142624274,404886,1408519,1021,121285860,3995193,24264
Apr08_2022,143030735,375575,1409558,994,121473324,4005829,24225
Apr09_2022,143370535,339763,1410387,829,121637677,3992817,24045
Apr10_2022,143676573,306042,1411189,802,121831877,3937845,15563
